language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,expfade20/zh/audio3200.wav,expfade20_zh_3200,real,expfade20,1,-1,1,-1,
zh,True,logfade20/zh/audio3309.wav,logfade20_zh_3309,voiser,logfade20,1,1,1,1,"情感,停顿或呼吸音"
zh,False,volume50/zh/audio2358.wav,volume50_zh_2358,real,volume50,0,-1,1,-1,
zh,True,expfade20/zh/audio263.wav,expfade20_zh_263,RBVC,expfade20,0,2,1,1,语速
zh,True,gaussadded20/zh/audio7296.wav,gaussadded20_zh_7296,ChatTTS,gaussadded20,0,3,1,1,"背景音,笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,False,gaussadded20/zh/audio1369.wav,gaussadded20_zh_1369,real,gaussadded20,0,-1,1,-1,
zh,True,TimeScaling90/zh/audio1208.wav,TimeScaling90_zh_1208,aivoov,TimeScaling90,1,1,1,1,"情感,停顿或呼吸音"
zh,False,expfade30/zh/audio2807.wav,expfade30_zh_2807,real,expfade30,0,-1,1,-1,
zh,False,expfade10/zh/audio10.wav,expfade10_zh_10,real,expfade10,0,-1,1,-1,
zh,False,linefade20/zh/audio2273.wav,linefade20_zh_2273,real,linefade20,0,-1,1,-1,
zh,True,NoiseAdded-natural25/zh/audio418.wav,NoiseAdded-natural25_zh_418,voicemaker,NoiseAdded-natural25,1,1,1,1,情感
zh,False,NoiseAdded-animal25/zh/audio1450.wav,NoiseAdded-animal25_zh_1450,real,NoiseAdded-animal25,0,-1,1,-1,
zh,False,logfade10/zh/audio483.wav,logfade10_zh_483,real,logfade10,0,-1,1,-1,
zh,False,TimeScaling90/zh/audio2128.wav,TimeScaling90_zh_2128,real,TimeScaling90,0,-1,1,-1,
zh,True,expfade10/zh/audio7500.wav,expfade10_zh_7500,ChatTTS,expfade10,0,3,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-interior25/zh/audio876.wav,NoiseAdded-interior25_zh_876,audyo,NoiseAdded-interior25,1,1,1,1,"情感,停顿或呼吸音"
zh,True,linefade20/zh/audio2307.wav,linefade20_zh_2307,OpenVoice,linefade20,1,1,1,1,"语速,情感"
zh,True,TimeScaling105/zh/audio2835.wav,TimeScaling105_zh_2835,voiser,TimeScaling105,1,1,1,1,"语速,情感"
zh,False,logfade20/zh/audio3043.wav,logfade20_zh_3043,real,logfade20,0,-1,1,-1,
zh,True,logfade10/zh/audio2333.wav,logfade10_zh_2333,voiser,logfade10,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,TimeScaling105/zh/audio2302.wav,TimeScaling105_zh_2302,real,TimeScaling105,0,-1,1,-1,
zh,True,Alldataset44k/zh/audio1678.wav,Alldataset44k_zh_1678,voiser,Alldataset44k,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,Alldataset32K/zh/audio1105.wav,Alldataset32K_zh_1105,real,Alldataset32K,0,-1,1,-1,
zh,True,Re-Alldataset/zh/audio1048.wav,Re-Alldataset_zh_1048,RBVC,Re-Alldataset,0,3,1,1,"背景音,声音响度,停顿或呼吸音"
zh,False,linefade30/zh/audio1742.wav,linefade30_zh_1742,real,linefade30,0,-1,1,-1,
zh,True,NoiseAdded-human15/zh/audio1955.wav,NoiseAdded-human15_zh_1955,vallex,NoiseAdded-human15,0,3,1,1,"背景音,语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-exterior15/zh/audio1653.wav,NoiseAdded-exterior15_zh_1653,GPT_SoVITS,NoiseAdded-exterior15,0,2,1,1,"语速,情感"
zh,True,expfade30/zh/audio1303.wav,expfade30_zh_1303,freetts,expfade30,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,linefade10/zh/audio3269.wav,linefade10_zh_3269,googleapi,linefade10,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-human25/zh/audio2980.wav,NoiseAdded-human25_zh_2980,real,NoiseAdded-human25,0,-1,1,-1,
zh,False,TimeScaling95/zh/audio2211.wav,TimeScaling95_zh_2211,real,TimeScaling95,0,-1,1,-1,
zh,False,Alldataset44k/zh/audio616.wav,Alldataset44k_zh_616,real,Alldataset44k,0,-1,1,-1,
zh,False,NoiseAdded-human20/zh/audio1258.wav,NoiseAdded-human20_zh_1258,real,NoiseAdded-human20,0,-1,1,-1,
zh,True,Alldataset32K/zh/audio2568.wav,Alldataset32K_zh_2568,naturalreader,Alldataset32K,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-exterior20/zh/audio1134.wav,NoiseAdded-exterior20_zh_1134,freetts,NoiseAdded-exterior20,0,2,1,1,"背景音,语速,情感"
zh,True,NoiseAdded-human20/zh/audio2409.wav,NoiseAdded-human20_zh_2409,aivoov,NoiseAdded-human20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,Alldataset/zh/audio3039.wav,Alldataset_zh_3039,real,Alldataset,0,-1,1,-1,
zh,False,TimeScaling110/zh/audio2783.wav,TimeScaling110_zh_2783,real,TimeScaling110,1,-1,1,-1,
zh,False,volume150/zh/audio1263.wav,volume150_zh_1263,real,volume150,1,-1,1,-1,
zh,True,NoiseAdded-human25/zh/audio734.wav,NoiseAdded-human25_zh_734,voxify,NoiseAdded-human25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-exterior25/zh/audio1729.wav,NoiseAdded-exterior25_zh_1729,real,NoiseAdded-exterior25,0,-1,1,-1,
zh,True,NoiseAdded-natural15/zh/audio1866.wav,NoiseAdded-natural15_zh_1866,speechgen,NoiseAdded-natural15,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,volume75/zh/audio3404.wav,volume75_zh_3404,naturalreader,volume75,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,volume125/zh/audio2079.wav,volume125_zh_2079,real,volume125,0,-1,1,-1,
zh,False,NoiseAdded-animal15/zh/audio1887.wav,NoiseAdded-animal15_zh_1887,real,NoiseAdded-animal15,0,-1,1,-1,
zh,True,Alldataset/zh/audio596.wav,Alldataset_zh_596,voiser,Alldataset,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal15/zh/audio2824.wav,NoiseAdded-animal15_zh_2824,voiser,NoiseAdded-animal15,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-natural20/zh/audio2232.wav,NoiseAdded-natural20_zh_2232,real,NoiseAdded-natural20,0,-1,1,-1,
zh,True,NoiseAdded-exterior25/zh/audio75.wav,NoiseAdded-exterior25_zh_75,freetts,NoiseAdded-exterior25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-natural20/zh/audio367.wav,NoiseAdded-natural20_zh_367,voxify,NoiseAdded-natural20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,gaussadded25/zh/audio3532.wav,gaussadded25_zh_3532,aivoov,gaussadded25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal20/zh/audio3093.wav,NoiseAdded-animal20_zh_3093,vallex,NoiseAdded-animal20,0,3,1,1,"背景音,声音响度,语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-interior20/zh/audio3041.wav,NoiseAdded-interior20_zh_3041,xtts_v2,NoiseAdded-interior20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-interior20/zh/audio3296.wav,NoiseAdded-interior20_zh_3296,real,NoiseAdded-interior20,0,-1,1,-1,
zh,True,volume125/zh/audio1293.wav,volume125_zh_1293,OpenVoice,volume125,0,3,1,1,"语速,情感"
zh,False,gaussadded25/zh/audio1804.wav,gaussadded25_zh_1804,real,gaussadded25,0,-1,1,-1,
zh,False,NoiseAdded-animal20/zh/audio635.wav,NoiseAdded-animal20_zh_635,real,NoiseAdded-animal20,0,-1,1,-1,
zh,False,NoiseAdded-exterior20/zh/audio3575.wav,NoiseAdded-exterior20_zh_3575,real,NoiseAdded-exterior20,0,-1,1,-1,
zh,True,logfade30/zh/audio3092.wav,logfade30_zh_3092,naturalreader,logfade30,1,1,1,1,"语速,情感,停顿或呼吸音"
