language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,True,linefade20/zh/audio2875.wav,linefade20_zh_2875,texttovoice,linefade20,1,1,1,1,"情感,停顿或呼吸音"
zh,True,NoiseAdded-natural25/zh/audio3595.wav,NoiseAdded-natural25_zh_3595,voicemaker,NoiseAdded-natural25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,linefade20/zh/audio1041.wav,linefade20_zh_1041,real,linefade20,0,-1,1,-1,
zh,False,NoiseAdded-human25/zh/audio1027.wav,NoiseAdded-human25_zh_1027,real,NoiseAdded-human25,0,-1,1,-1,
zh,True,gaussadded15/zh/audio3141.wav,gaussadded15_zh_3141,Bark,gaussadded15,1,1,1,1,语调
zh,False,TimeScaling110/zh/audio1891.wav,TimeScaling110_zh_1891,real,TimeScaling110,0,-1,1,-1,
zh,False,NoiseAdded-human20/zh/audio3073.wav,NoiseAdded-human20_zh_3073,real,NoiseAdded-human20,0,-1,1,-1,
zh,False,expfade30/zh/audio1966.wav,expfade30_zh_1966,real,expfade30,0,-1,1,-1,
zh,True,volume150/zh/audio497.wav,volume150_zh_497,speechgen,volume150,1,1,1,1,声音响度
zh,False,linefade10/zh/audio2407.wav,linefade10_zh_2407,real,linefade10,0,-1,1,-1,
zh,False,NoiseAdded-natural20/zh/audio1426.wav,NoiseAdded-natural20_zh_1426,real,NoiseAdded-natural20,0,-1,1,-1,
zh,False,TimeScaling105/zh/audio1948.wav,TimeScaling105_zh_1948,real,TimeScaling105,0,-1,1,-1,
zh,True,volume125/zh/audio121.wav,volume125_zh_121,unmixr,volume125,1,2,1,1,"声音响度,情感,停顿或呼吸音"
zh,True,NoiseAdded-exterior20/zh/audio550.wav,NoiseAdded-exterior20_zh_550,aivoov,NoiseAdded-exterior20,0,3,1,1,"声音响度,停顿或呼吸音"
zh,False,TimeScaling90/zh/audio637.wav,TimeScaling90_zh_637,real,TimeScaling90,0,-1,1,-1,
zh,True,linefade30/zh/audio3314.wav,linefade30_zh_3314,RBVC,linefade30,0,3,1,1,情感
zh,True,linefade10/zh/audio3433.wav,linefade10_zh_3433,voxify,linefade10,1,1,1,1,"笑声或其它语气词,停顿或呼吸音"
zh,False,linefade30/zh/audio475.wav,linefade30_zh_475,real,linefade30,0,-1,1,-1,
zh,True,logfade30/zh/audio3041.wav,logfade30_zh_3041,xtts_v2,logfade30,0,2,1,1,声音响度
zh,False,NoiseAdded-interior15/zh/audio363.wav,NoiseAdded-interior15_zh_363,real,NoiseAdded-interior15,0,-1,1,-1,
zh,False,NoiseAdded-animal20/zh/audio3577.wav,NoiseAdded-animal20_zh_3577,real,NoiseAdded-animal20,0,-1,1,-1,
zh,False,Alldataset32K/zh/audio507.wav,Alldataset32K_zh_507,real,Alldataset32K,0,-1,1,-1,
zh,True,logfade20/zh/audio2922.wav,logfade20_zh_2922,naturalreader,logfade20,1,1,1,1,停顿或呼吸音
zh,True,Alldataset44k/zh/audio429.wav,Alldataset44k_zh_429,voxify,Alldataset44k,0,3,1,1,"语速,停顿或呼吸音"
zh,True,NoiseAdded-animal25/zh/audio83.wav,NoiseAdded-animal25_zh_83,aivoov,NoiseAdded-animal25,1,1,1,1,停顿或呼吸音
zh,False,NoiseAdded-animal25/zh/audio493.wav,NoiseAdded-animal25_zh_493,real,NoiseAdded-animal25,0,-1,1,-1,
zh,True,NoiseAdded-exterior25/zh/audio2276.wav,NoiseAdded-exterior25_zh_2276,RBVC,NoiseAdded-exterior25,0,3,1,1,"情感,停顿或呼吸音"
zh,False,NoiseAdded-interior25/zh/audio1705.wav,NoiseAdded-interior25_zh_1705,real,NoiseAdded-interior25,0,-1,1,-1,
zh,True,TimeScaling105/zh/audio2082.wav,TimeScaling105_zh_2082,freetts,TimeScaling105,1,1,1,1,停顿或呼吸音
zh,True,logfade10/zh/audio3490.wav,logfade10_zh_3490,OpenVoice,logfade10,1,1,1,1,"语速,停顿或呼吸音"
zh,True,TimeScaling90/zh/audio181.wav,TimeScaling90_zh_181,freetts,TimeScaling90,1,1,1,1,"情感,停顿或呼吸音"
zh,True,TimeScaling110/zh/audio7311.wav,TimeScaling110_zh_7311,ChatTTS,TimeScaling110,0,2,1,1,"声音响度,语速"
zh,False,NoiseAdded-exterior15/zh/audio650.wav,NoiseAdded-exterior15_zh_650,real,NoiseAdded-exterior15,0,-1,1,-1,
zh,True,NoiseAdded-animal15/zh/audio703.wav,NoiseAdded-animal15_zh_703,vallex,NoiseAdded-animal15,0,2,1,1,"背景音,声音响度"
zh,True,volume75/zh/audio3551.wav,volume75_zh_3551,voxify,volume75,1,1,1,1,"情感,语调"
zh,True,Alldataset32K/zh/audio2268.wav,Alldataset32K_zh_2268,Bark,Alldataset32K,0,3,1,1,方言
zh,False,logfade10/zh/audio2987.wav,logfade10_zh_2987,real,logfade10,0,-1,1,-1,
zh,False,expfade20/zh/audio3274.wav,expfade20_zh_3274,real,expfade20,0,-1,1,-1,
zh,True,NoiseAdded-interior25/zh/audio2320.wav,NoiseAdded-interior25_zh_2320,googleapi,NoiseAdded-interior25,1,1,1,1,"语速,停顿或呼吸音"
zh,False,volume50/zh/audio619.wav,volume50_zh_619,real,volume50,0,-1,1,-1,
zh,True,NoiseAdded-interior20/zh/audio116.wav,NoiseAdded-interior20_zh_116,voicemaker,NoiseAdded-interior20,1,1,1,1,声音尖锐
zh,True,gaussadded20/zh/audio2299.wav,gaussadded20_zh_2299,voiser,gaussadded20,1,1,1,1,停顿或呼吸音
zh,False,volume125/zh/audio2790.wav,volume125_zh_2790,real,volume125,0,-1,1,-1,
