language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,NoiseAdded-human15/zh/audio3442.wav,NoiseAdded-human15_zh_3442,real,NoiseAdded-human15,0,-1,1,-1,
zh,True,expfade10/zh/audio1264.wav,expfade10_zh_1264,RBVC,expfade10,0,2,1,1,"停顿或呼吸音,断句"
zh,True,gaussadded20/zh/audio2354.wav,gaussadded20_zh_2354,voicemaker,gaussadded20,1,1,1,1,"语速,情感"
zh,False,linefade10/zh/audio1025.wav,linefade10_zh_1025,real,linefade10,0,-1,1,-1,
zh,True,expfade30/zh/audio1146.wav,expfade30_zh_1146,vallex,expfade30,0,3,1,1,"笑声或其它语气词,语速"
zh,True,linefade10/zh/audio7436.wav,linefade10_zh_7436,ChatTTS,linefade10,0,3,1,1,"语速,情感,停顿或呼吸音"
zh,False,volume50/zh/audio2805.wav,volume50_zh_2805,real,volume50,0,-1,1,-1,
zh,False,gaussadded20/zh/audio2557.wav,gaussadded20_zh_2557,real,gaussadded20,0,-1,1,-1,
zh,True,NoiseAdded-human15/zh/audio3135.wav,NoiseAdded-human15_zh_3135,voiser,NoiseAdded-human15,1,1,1,1,"语速,情感"
zh,True,TimeScaling95/zh/audio2252.wav,TimeScaling95_zh_2252,RBVC,TimeScaling95,0,2,1,1,"背景音,电音"
zh,False,NoiseAdded-human25/zh/audio1106.wav,NoiseAdded-human25_zh_1106,real,NoiseAdded-human25,0,-1,1,-1,
zh,True,volume150/zh/audio2556.wav,volume150_zh_2556,voxify,volume150,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,volume75/zh/audio1362.wav,volume75_zh_1362,real,volume75,0,-1,1,-1,
zh,True,NoiseAdded-natural25/zh/audio2978.wav,NoiseAdded-natural25_zh_2978,voxify,NoiseAdded-natural25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,expfade30/zh/audio2504.wav,expfade30_zh_2504,real,expfade30,0,-1,1,-1,
zh,True,NoiseAdded-human20/zh/audio1329.wav,NoiseAdded-human20_zh_1329,Bark,NoiseAdded-human20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,logfade20/zh/audio2383.wav,logfade20_zh_2383,real,logfade20,0,-1,1,-1,
zh,True,expfade20/zh/audio1020.wav,expfade20_zh_1020,Bark,expfade20,1,1,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-animal15/zh/audio185.wav,NoiseAdded-animal15_zh_185,real,NoiseAdded-animal15,0,-1,1,-1,
zh,False,NoiseAdded-natural25/zh/audio3586.wav,NoiseAdded-natural25_zh_3586,real,NoiseAdded-natural25,0,-1,1,-1,
zh,True,NoiseAdded-exterior25/zh/audio7480.wav,NoiseAdded-exterior25_zh_7480,ChatTTS,NoiseAdded-exterior25,0,3,1,1,笑声或其它语气词
zh,False,NoiseAdded-exterior25/zh/audio3524.wav,NoiseAdded-exterior25_zh_3524,real,NoiseAdded-exterior25,0,-1,1,-1,
zh,True,logfade20/zh/audio3429.wav,logfade20_zh_3429,unmixr,logfade20,1,2,1,1,"情感,停顿或呼吸音"
zh,False,gaussadded15/zh/audio3321.wav,gaussadded15_zh_3321,real,gaussadded15,0,-1,1,-1,
zh,False,TimeScaling105/zh/audio2651.wav,TimeScaling105_zh_2651,real,TimeScaling105,0,-1,1,-1,
zh,True,NoiseAdded-exterior20/zh/audio324.wav,NoiseAdded-exterior20_zh_324,OpenVoice,NoiseAdded-exterior20,0,3,1,1,"语速,情感,停顿或呼吸音"
zh,False,volume125/zh/audio7564.wav,volume125_zh_7564,real,volume125,0,-1,1,-1,
zh,False,Alldataset/zh/audio1761.wav,Alldataset_zh_1761,real,Alldataset,1,-1,1,-1,
zh,True,TimeScaling90/zh/audio3193.wav,TimeScaling90_zh_3193,googleapi,TimeScaling90,1,1,1,1,"笑声或其它语气词,语速,情感"
zh,True,volume50/zh/audio2614.wav,volume50_zh_2614,StarGan,volume50,1,1,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,True,volume75/zh/audio810.wav,volume75_zh_810,OpenVoice,volume75,0,3,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,False,Alldataset44k/zh/audio711.wav,Alldataset44k_zh_711,real,Alldataset44k,0,-1,1,-1,
zh,True,linefade20/zh/audio240.wav,linefade20_zh_240,audyo,linefade20,1,1,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-interior15/zh/audio989.wav,NoiseAdded-interior15_zh_989,StarGan,NoiseAdded-interior15,1,1,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal25/zh/audio3022.wav,NoiseAdded-animal25_zh_3022,vallex,NoiseAdded-animal25,0,3,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-interior25/zh/audio2568.wav,NoiseAdded-interior25_zh_2568,naturalreader,NoiseAdded-interior25,1,1,1,1,"笑声或其它语气词,语速,情感"
zh,True,TimeScaling105/zh/audio1918.wav,TimeScaling105_zh_1918,googleapi,TimeScaling105,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-natural20/zh/audio2083.wav,NoiseAdded-natural20_zh_2083,audyo,NoiseAdded-natural20,1,1,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,False,logfade30/zh/audio386.wav,logfade30_zh_386,real,logfade30,0,-1,1,-1,
zh,False,NoiseAdded-interior20/zh/audio7505.wav,NoiseAdded-interior20_zh_7505,real,NoiseAdded-interior20,0,-1,1,-1,
zh,True,logfade30/zh/audio1593.wav,logfade30_zh_1593,OpenVoice,logfade30,1,1,1,1,"笑声或其它语气词,语速,情感,停顿或呼吸音"
zh,False,Alldataset32K/zh/audio269.wav,Alldataset32K_zh_269,real,Alldataset32K,0,-1,1,-1,
