language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,True,NoiseAdded-exterior20/zh/audio1134.wav,NoiseAdded-exterior20_zh_1134,freetts,NoiseAdded-exterior20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal25/zh/audio1789.wav,NoiseAdded-animal25_zh_1789,googleapi,NoiseAdded-animal25,1,1,1,1,"语速,情感,停顿或呼吸音,“吧”字的发音和ai读书的音一样，整句话语调很平"
zh,False,gaussadded25/zh/audio2124.wav,gaussadded25_zh_2124,real,gaussadded25,0,-1,1,-1,
zh,True,NoiseAdded-exterior25/zh/audio7474.wav,NoiseAdded-exterior25_zh_7474,ChatTTS,NoiseAdded-exterior25,0,2,1,1,情感
zh,True,NoiseAdded-human20/zh/audio888.wav,NoiseAdded-human20_zh_888,xtts_v2,NoiseAdded-human20,1,1,1,1,断句的位置
zh,True,TimeScaling95/zh/audio2395.wav,TimeScaling95_zh_2395,OpenVoice,TimeScaling95,0,2,1,1,"笑声或其它语气词,“呗”字感觉不怎么符合人类说话的语音语调"
zh,True,NoiseAdded-natural20/zh/audio3249.wav,NoiseAdded-natural20_zh_3249,GPT_SoVITS,NoiseAdded-natural20,0,2,1,1,"情感,听起来语调有一点像人在没有感情地朗读一句话，也有点像生成的语音"
zh,True,TimeScaling110/zh/audio2134.wav,TimeScaling110_zh_2134,Bark,TimeScaling110,1,1,1,1,汉字的发音
zh,False,NoiseAdded-human15/zh/audio976.wav,NoiseAdded-human15_zh_976,real,NoiseAdded-human15,0,-1,1,-1,
zh,False,TimeScaling95/zh/audio1232.wav,TimeScaling95_zh_1232,real,TimeScaling95,0,-1,1,-1,
zh,True,gaussadded15/zh/audio918.wav,gaussadded15_zh_918,OpenVoice,gaussadded15,1,2,1,1,“时光”的发音有些奇怪
zh,False,TimeScaling105/zh/audio1533.wav,TimeScaling105_zh_1533,real,TimeScaling105,1,-1,1,-1,
zh,False,TimeScaling90/zh/audio860.wav,TimeScaling90_zh_860,real,TimeScaling90,0,-1,1,-1,
zh,True,NoiseAdded-interior20/zh/audio1777.wav,NoiseAdded-interior20_zh_1777,RBVC,NoiseAdded-interior20,1,2,1,1,"语速,停顿或呼吸音"
zh,False,linefade20/zh/audio1806.wav,linefade20_zh_1806,real,linefade20,1,-1,1,-1,
zh,True,volume50/zh/audio594.wav,volume50_zh_594,xtts_v2,volume50,0,3,1,1,"语速,情感"
zh,True,Alldataset44k/zh/audio992.wav,Alldataset44k_zh_992,RBVC,Alldataset44k,0,3,1,1,"语速,情感"
zh,False,volume75/zh/audio2780.wav,volume75_zh_2780,real,volume75,1,-1,1,-1,
zh,True,Alldataset/zh/audio3100.wav,Alldataset_zh_3100,texttovoice,Alldataset,1,2,1,1,"情感,停顿或呼吸音"
zh,False,NoiseAdded-interior20/zh/audio3158.wav,NoiseAdded-interior20_zh_3158,real,NoiseAdded-interior20,0,-1,1,-1,
zh,False,NoiseAdded-animal15/zh/audio2588.wav,NoiseAdded-animal15_zh_2588,real,NoiseAdded-animal15,0,-1,1,-1,
zh,True,NoiseAdded-human25/zh/audio993.wav,NoiseAdded-human25_zh_993,aivoov,NoiseAdded-human25,1,2,1,1,"语速,情感,停顿或呼吸音"
zh,False,volume150/zh/audio2462.wav,volume150_zh_2462,real,volume150,0,-1,1,-1,
zh,False,NoiseAdded-natural15/zh/audio659.wav,NoiseAdded-natural15_zh_659,real,NoiseAdded-natural15,0,-1,1,-1,
zh,True,Alldataset32K/zh/audio2143.wav,Alldataset32K_zh_2143,StarGan,Alldataset32K,0,3,1,1,"语速,情感"
zh,False,volume50/zh/audio2767.wav,volume50_zh_2767,real,volume50,0,-1,1,-1,
zh,True,NoiseAdded-interior25/zh/audio2025.wav,NoiseAdded-interior25_zh_2025,aivoov,NoiseAdded-interior25,1,1,1,1,儿化音发音奇怪
zh,True,TimeScaling105/zh/audio1280.wav,TimeScaling105_zh_1280,unmixr,TimeScaling105,1,2,1,1,"语速,情感"
zh,True,NoiseAdded-exterior15/zh/audio3598.wav,NoiseAdded-exterior15_zh_3598,naturalreader,NoiseAdded-exterior15,1,1,1,1,停顿或呼吸音
zh,True,linefade10/zh/audio3005.wav,linefade10_zh_3005,StarGan,linefade10,0,3,1,1,"语速,情感"
zh,False,NoiseAdded-interior25/zh/audio1105.wav,NoiseAdded-interior25_zh_1105,real,NoiseAdded-interior25,0,-1,1,-1,
zh,False,logfade10/zh/audio1018.wav,logfade10_zh_1018,real,logfade10,0,-1,1,-1,
zh,True,expfade10/zh/audio1717.wav,expfade10_zh_1717,googleapi,expfade10,1,1,1,1,"语速,情感,停顿或呼吸音,语调"
zh,False,logfade20/zh/audio2383.wav,logfade20_zh_2383,real,logfade20,0,-1,1,-1,
zh,False,linefade30/zh/audio509.wav,linefade30_zh_509,real,linefade30,1,-1,1,-1,
zh,False,gaussadded20/zh/audio110.wav,gaussadded20_zh_110,real,gaussadded20,0,-1,1,-1,
zh,True,expfade30/zh/audio3217.wav,expfade30_zh_3217,GPT_SoVITS,expfade30,0,3,1,1,"语速,停顿或呼吸音"
zh,False,NoiseAdded-animal20/zh/audio1450.wav,NoiseAdded-animal20_zh_1450,real,NoiseAdded-animal20,0,-1,1,-1,
zh,False,NoiseAdded-natural25/zh/audio1130.wav,NoiseAdded-natural25_zh_1130,real,NoiseAdded-natural25,0,-1,1,-1,
zh,False,NoiseAdded-interior15/zh/audio746.wav,NoiseAdded-interior15_zh_746,real,NoiseAdded-interior15,0,-1,1,-1,
zh,False,Alldataset32K/zh/audio3241.wav,Alldataset32K_zh_3241,real,Alldataset32K,0,-1,1,-1,
zh,True,volume125/zh/audio3475.wav,volume125_zh_3475,Bark,volume125,1,1,1,1,停顿或呼吸音
zh,True,logfade30/zh/audio3493.wav,logfade30_zh_3493,vallex,logfade30,1,2,1,1,停顿或呼吸音
zh,True,expfade20/zh/audio3474.wav,expfade20_zh_3474,texttovoice,expfade20,1,1,1,1,"语速,情感"
zh,False,NoiseAdded-human20/zh/audio3209.wav,NoiseAdded-human20_zh_3209,real,NoiseAdded-human20,0,-1,1,-1,
zh,True,NoiseAdded-natural25/zh/audio3003.wav,NoiseAdded-natural25_zh_3003,vallex,NoiseAdded-natural25,0,2,1,1,情感
