language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,True,volume150/zh/audio3451.wav,volume150_zh_3451,texttovoice,volume150,1,1,1,1,"情感,停顿或呼吸音"
zh,False,volume75/zh/audio2147.wav,volume75_zh_2147,real,volume75,0,-1,1,-1,
zh,True,logfade30/zh/audio1657.wav,logfade30_zh_1657,voxify,logfade30,1,1,1,1,"语速,停顿或呼吸音"
zh,False,logfade10/zh/audio1590.wav,logfade10_zh_1590,real,logfade10,0,-1,1,-1,
zh,True,volume125/zh/audio511.wav,volume125_zh_511,voxify,volume125,1,1,1,1,语速
zh,False,Alldataset44k/zh/audio3271.wav,Alldataset44k_zh_3271,real,Alldataset44k,0,-1,1,-1,
zh,False,Alldataset/zh/audio3231.wav,Alldataset_zh_3231,real,Alldataset,0,-1,1,-1,
zh,False,expfade20/zh/audio501.wav,expfade20_zh_501,real,expfade20,0,-1,1,-1,
zh,True,expfade30/zh/audio1387.wav,expfade30_zh_1387,xtts_v2,expfade30,1,1,1,1,笑声或其它语气词
zh,True,linefade30/zh/audio1886.wav,linefade30_zh_1886,unmixr,linefade30,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-exterior15/zh/audio604.wav,NoiseAdded-exterior15_zh_604,audyo,NoiseAdded-exterior15,1,1,1,1,"背景音,语速,情感,停顿或呼吸音"
zh,False,gaussadded20/zh/audio2841.wav,gaussadded20_zh_2841,real,gaussadded20,0,-1,1,-1,
zh,False,TimeScaling110/zh/audio2682.wav,TimeScaling110_zh_2682,real,TimeScaling110,1,-1,1,-1,
zh,True,expfade20/zh/audio1508.wav,expfade20_zh_1508,GPT_SoVITS,expfade20,1,2,1,1,停顿或呼吸音
zh,True,TimeScaling95/zh/audio7354.wav,TimeScaling95_zh_7354,ChatTTS,TimeScaling95,0,3,1,1,笑声或其它语气词
zh,True,NoiseAdded-interior25/zh/audio2824.wav,NoiseAdded-interior25_zh_2824,voiser,NoiseAdded-interior25,1,1,1,1,"语速,停顿或呼吸音"
zh,False,NoiseAdded-natural15/zh/audio467.wav,NoiseAdded-natural15_zh_467,real,NoiseAdded-natural15,0,-1,1,-1,
zh,False,Re-Alldataset/zh/audio2080.wav,Re-Alldataset_zh_2080,real,Re-Alldataset,0,-1,1,-1,
zh,True,NoiseAdded-interior15/zh/audio7432.wav,NoiseAdded-interior15_zh_7432,ChatTTS,NoiseAdded-interior15,0,3,1,1,"笑声或其它语气词,情感"
zh,True,linefade20/zh/audio3437.wav,linefade20_zh_3437,voiser,linefade20,1,1,1,1,"语速,情感"
zh,False,volume50/zh/audio7240.wav,volume50_zh_7240,real,volume50,0,-1,1,-1,
zh,False,expfade10/zh/audio2893.wav,expfade10_zh_2893,real,expfade10,0,-1,1,-1,
zh,True,Alldataset44k/zh/audio1573.wav,Alldataset44k_zh_1573,GPT_SoVITS,Alldataset44k,0,3,1,1,停顿或呼吸音
zh,True,NoiseAdded-human20/zh/audio2842.wav,NoiseAdded-human20_zh_2842,xtts_v2,NoiseAdded-human20,1,2,1,1,"背景音,声音响度"
zh,False,NoiseAdded-interior20/zh/audio2583.wav,NoiseAdded-interior20_zh_2583,real,NoiseAdded-interior20,1,-1,1,-1,
zh,True,gaussadded20/zh/audio2721.wav,gaussadded20_zh_2721,googleapi,gaussadded20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-natural25/zh/audio3003.wav,NoiseAdded-natural25_zh_3003,vallex,NoiseAdded-natural25,0,3,1,1,听起来有口音
zh,False,NoiseAdded-human25/zh/audio421.wav,NoiseAdded-human25_zh_421,real,NoiseAdded-human25,1,-1,1,-1,
zh,False,volume150/zh/audio720.wav,volume150_zh_720,real,volume150,0,-1,1,-1,
zh,False,logfade20/zh/audio3075.wav,logfade20_zh_3075,real,logfade20,1,-1,1,-1,
zh,False,NoiseAdded-interior15/zh/audio1795.wav,NoiseAdded-interior15_zh_1795,real,NoiseAdded-interior15,0,-1,1,-1,
zh,False,gaussadded25/zh/audio2937.wav,gaussadded25_zh_2937,real,gaussadded25,0,-1,1,-1,
zh,False,NoiseAdded-interior25/zh/audio8.wav,NoiseAdded-interior25_zh_8,real,NoiseAdded-interior25,1,-1,1,-1,
zh,False,TimeScaling95/zh/audio414.wav,TimeScaling95_zh_414,real,TimeScaling95,0,-1,1,-1,
zh,True,NoiseAdded-animal15/zh/audio3287.wav,NoiseAdded-animal15_zh_3287,GPT_SoVITS,NoiseAdded-animal15,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal25/zh/audio3516.wav,NoiseAdded-animal25_zh_3516,voxify,NoiseAdded-animal25,1,1,1,1,"背景音,声音响度,语速"
zh,True,logfade10/zh/audio2614.wav,logfade10_zh_2614,StarGan,logfade10,1,1,1,1,"背景音,声音响度"
zh,True,volume50/zh/audio316.wav,volume50_zh_316,googleapi,volume50,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-natural20/zh/audio1113.wav,NoiseAdded-natural20_zh_1113,naturalreader,NoiseAdded-natural20,1,1,1,1,"背景音,情感"
zh,True,NoiseAdded-exterior25/zh/audio468.wav,NoiseAdded-exterior25_zh_468,GPT_SoVITS,NoiseAdded-exterior25,0,2,1,1,"情感,停顿或呼吸音"
zh,True,logfade20/zh/audio3238.wav,logfade20_zh_3238,OpenVoice,logfade20,1,2,1,1,声音响度
zh,False,NoiseAdded-animal25/zh/audio2163.wav,NoiseAdded-animal25_zh_2163,real,NoiseAdded-animal25,1,-1,1,-1,
zh,True,NoiseAdded-human25/zh/audio683.wav,NoiseAdded-human25_zh_683,naturalreader,NoiseAdded-human25,1,1,1,1,"声音响度,语速,停顿或呼吸音"
zh,False,NoiseAdded-animal20/zh/audio3184.wav,NoiseAdded-animal20_zh_3184,real,NoiseAdded-animal20,1,-1,1,-1,
zh,True,NoiseAdded-natural15/zh/audio3032.wav,NoiseAdded-natural15_zh_3032,voxify,NoiseAdded-natural15,1,1,1,1,停顿或呼吸音
zh,True,NoiseAdded-exterior20/zh/audio702.wav,NoiseAdded-exterior20_zh_702,GPT_SoVITS,NoiseAdded-exterior20,0,2,1,1,停顿或呼吸音
zh,False,logfade30/zh/audio378.wav,logfade30_zh_378,real,logfade30,0,-1,1,-1,
zh,False,linefade30/zh/audio2045.wav,linefade30_zh_2045,real,linefade30,0,-1,1,-1,
zh,False,volume125/zh/audio1972.wav,volume125_zh_1972,real,volume125,0,-1,1,-1,
zh,True,Alldataset32K/zh/audio3140.wav,Alldataset32K_zh_3140,speechgen,Alldataset32K,1,1,1,1,"声音响度,语速"
zh,False,NoiseAdded-natural25/zh/audio1130.wav,NoiseAdded-natural25_zh_1130,real,NoiseAdded-natural25,1,-1,1,-1,
zh,True,NoiseAdded-human15/zh/audio2721.wav,NoiseAdded-human15_zh_2721,googleapi,NoiseAdded-human15,1,1,1,1,"声音响度,语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal20/zh/audio3379.wav,NoiseAdded-animal20_zh_3379,googleapi,NoiseAdded-animal20,1,1,1,1,"声音响度,笑声或其它语气词,情感"
zh,False,expfade30/zh/audio2768.wav,expfade30_zh_2768,real,expfade30,1,-1,1,-1,
zh,False,NoiseAdded-human15/zh/audio3237.wav,NoiseAdded-human15_zh_3237,real,NoiseAdded-human15,0,-1,1,-1,
zh,False,NoiseAdded-animal15/zh/audio2413.wav,NoiseAdded-animal15_zh_2413,real,NoiseAdded-animal15,0,-1,1,-1,
zh,True,gaussadded15/zh/audio2070.wav,gaussadded15_zh_2070,StarGan,gaussadded15,1,1,1,1,"声音响度,吐字发音有问题"
zh,False,Alldataset32K/zh/audio2351.wav,Alldataset32K_zh_2351,real,Alldataset32K,1,-1,1,-1,
zh,False,NoiseAdded-exterior20/zh/audio923.wav,NoiseAdded-exterior20_zh_923,real,NoiseAdded-exterior20,0,-1,1,-1,
zh,True,NoiseAdded-interior20/zh/audio2963.wav,NoiseAdded-interior20_zh_2963,StarGan,NoiseAdded-interior20,1,1,1,1,"语速,停顿或呼吸音"
zh,False,NoiseAdded-natural20/zh/audio1982.wav,NoiseAdded-natural20_zh_1982,real,NoiseAdded-natural20,1,-1,1,-1,
zh,False,NoiseAdded-human20/zh/audio2679.wav,NoiseAdded-human20_zh_2679,real,NoiseAdded-human20,0,-1,1,-1,
zh,True,TimeScaling105/zh/audio2274.wav,TimeScaling105_zh_2274,voicemaker,TimeScaling105,1,1,1,1,停顿或呼吸音
zh,True,TimeScaling90/zh/audio3239.wav,TimeScaling90_zh_3239,voiser,TimeScaling90,1,1,1,1,"语速,停顿或呼吸音"
zh,True,volume75/zh/audio3514.wav,volume75_zh_3514,audyo,volume75,1,1,1,1,"声音响度,停顿或呼吸音"
zh,True,TimeScaling110/zh/audio1707.wav,TimeScaling110_zh_1707,GPT_SoVITS,TimeScaling110,1,1,1,1,"情感,多音字，读错音"
zh,True,Re-Alldataset/zh/audio160.wav,Re-Alldataset_zh_160,speechgen,Re-Alldataset,1,1,1,1,"声音响度,语速"
zh,False,NoiseAdded-exterior25/zh/audio2188.wav,NoiseAdded-exterior25_zh_2188,real,NoiseAdded-exterior25,1,-1,1,-1,
zh,True,expfade10/zh/audio1816.wav,expfade10_zh_1816,aivoov,expfade10,1,1,1,1,声音响度
zh,False,linefade10/zh/audio750.wav,linefade10_zh_750,real,linefade10,0,-1,1,-1,
zh,False,linefade20/zh/audio208.wav,linefade20_zh_208,real,linefade20,0,-1,1,-1,
zh,False,TimeScaling90/zh/audio2816.wav,TimeScaling90_zh_2816,real,TimeScaling90,1,-1,1,-1,
zh,True,linefade10/zh/audio3174.wav,linefade10_zh_3174,voicemaker,linefade10,1,1,1,1,"声音响度,语速"
zh,False,NoiseAdded-exterior15/zh/audio2238.wav,NoiseAdded-exterior15_zh_2238,real,NoiseAdded-exterior15,1,-1,1,-1,
zh,False,TimeScaling105/zh/audio1568.wav,TimeScaling105_zh_1568,real,TimeScaling105,1,-1,1,-1,
zh,False,gaussadded15/zh/audio269.wav,gaussadded15_zh_269,real,gaussadded15,0,-1,1,-1,
zh,True,gaussadded25/zh/audio965.wav,gaussadded25_zh_965,voiser,gaussadded25,1,1,1,1,停顿或呼吸音
zh,True,Alldataset/zh/audio313.wav,Alldataset_zh_313,GPT_SoVITS,Alldataset,0,3,1,1,"语速,情感,停顿或呼吸音"
