language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,NoiseAdded-exterior15/zh/audio1401.wav,NoiseAdded-exterior15_zh_1401,real,NoiseAdded-exterior15,1,-1,1,-1,
zh,True,NoiseAdded-natural25/zh/audio2568.wav,NoiseAdded-natural25_zh_2568,naturalreader,NoiseAdded-natural25,1,1,1,1,"声音响度,语速,情感,停顿或呼吸音"
zh,False,Alldataset44k/zh/audio2942.wav,Alldataset44k_zh_2942,real,Alldataset44k,1,-1,1,-1,
zh,False,linefade20/zh/audio1705.wav,linefade20_zh_1705,real,linefade20,0,-1,1,-1,
zh,True,NoiseAdded-natural15/zh/audio1252.wav,NoiseAdded-natural15_zh_1252,voicemaker,NoiseAdded-natural15,1,2,1,1,"声音响度,情感,停顿或呼吸音"
zh,False,Alldataset/zh/audio3231.wav,Alldataset_zh_3231,real,Alldataset,0,-1,1,-1,
zh,False,NoiseAdded-natural20/zh/audio2442.wav,NoiseAdded-natural20_zh_2442,real,NoiseAdded-natural20,0,-1,1,-1,
zh,False,NoiseAdded-interior15/zh/audio3116.wav,NoiseAdded-interior15_zh_3116,real,NoiseAdded-interior15,0,-1,1,-1,
zh,False,TimeScaling105/zh/audio909.wav,TimeScaling105_zh_909,real,TimeScaling105,0,-1,1,-1,
zh,False,NoiseAdded-animal20/zh/audio1851.wav,NoiseAdded-animal20_zh_1851,real,NoiseAdded-animal20,0,-1,1,-1,
zh,True,Alldataset44k/zh/audio2934.wav,Alldataset44k_zh_2934,xtts_v2,Alldataset44k,0,3,1,1,语速
zh,False,volume150/zh/audio2595.wav,volume150_zh_2595,real,volume150,1,-1,1,-1,
zh,True,expfade30/zh/audio121.wav,expfade30_zh_121,unmixr,expfade30,0,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,TimeScaling90/zh/audio1298.wav,TimeScaling90_zh_1298,naturalreader,TimeScaling90,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,Re-Alldataset/zh/audio1610.wav,Re-Alldataset_zh_1610,voiser,Re-Alldataset,0,3,1,1,
zh,False,TimeScaling90/zh/audio2595.wav,TimeScaling90_zh_2595,real,TimeScaling90,1,-1,1,-1,
zh,True,NoiseAdded-human25/zh/audio3471.wav,NoiseAdded-human25_zh_3471,StarGan,NoiseAdded-human25,1,2,1,1,"语速,停顿或呼吸音"
zh,True,gaussadded20/zh/audio2354.wav,gaussadded20_zh_2354,voicemaker,gaussadded20,1,1,1,1,"声音响度,语速,情感,停顿或呼吸音"
zh,False,expfade20/zh/audio140.wav,expfade20_zh_140,real,expfade20,1,-1,1,-1,
zh,False,NoiseAdded-human15/zh/audio2479.wav,NoiseAdded-human15_zh_2479,real,NoiseAdded-human15,0,-1,1,-1,
zh,True,linefade10/zh/audio25.wav,linefade10_zh_25,unmixr,linefade10,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,logfade10/zh/audio7409.wav,logfade10_zh_7409,real,logfade10,0,-1,1,-1,
zh,True,NoiseAdded-human20/zh/audio2409.wav,NoiseAdded-human20_zh_2409,aivoov,NoiseAdded-human20,0,3,1,1,情感
zh,True,NoiseAdded-interior25/zh/audio2180.wav,NoiseAdded-interior25_zh_2180,vallex,NoiseAdded-interior25,0,3,1,1,语速
zh,False,Re-Alldataset/zh/audio3038.wav,Re-Alldataset_zh_3038,real,Re-Alldataset,0,-1,1,-1,
zh,True,volume150/zh/audio3425.wav,volume150_zh_3425,RBVC,volume150,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,linefade20/zh/audio2653.wav,linefade20_zh_2653,RBVC,linefade20,0,2,1,1,语速
zh,False,NoiseAdded-animal15/zh/audio2688.wav,NoiseAdded-animal15_zh_2688,real,NoiseAdded-animal15,1,-1,1,-1,
zh,True,expfade20/zh/audio884.wav,expfade20_zh_884,texttovoice,expfade20,1,1,1,1,"语速,情感,停顿或呼吸音,每个字时长太均匀了"
zh,False,expfade10/zh/audio2760.wav,expfade10_zh_2760,real,expfade10,0,-1,1,-1,
zh,True,gaussadded15/zh/audio44.wav,gaussadded15_zh_44,RBVC,gaussadded15,1,2,1,1,"语速,情感"
zh,False,NoiseAdded-human20/zh/audio1160.wav,NoiseAdded-human20_zh_1160,real,NoiseAdded-human20,1,-1,1,-1,
zh,False,gaussadded20/zh/audio1909.wav,gaussadded20_zh_1909,real,gaussadded20,0,-1,1,-1,
zh,True,NoiseAdded-interior15/zh/audio2622.wav,NoiseAdded-interior15_zh_2622,aivoov,NoiseAdded-interior15,1,1,1,1,语速
