language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,NoiseAdded-human20/zh/audio672.wav,NoiseAdded-human20_zh_672,real,NoiseAdded-human20,0,-1,1,-1,
zh,False,volume50/zh/audio2998.wav,volume50_zh_2998,real,volume50,0,-1,1,-1,
zh,False,NoiseAdded-animal15/zh/audio1602.wav,NoiseAdded-animal15_zh_1602,real,NoiseAdded-animal15,1,-1,1,-1,
zh,True,NoiseAdded-interior20/zh/audio2666.wav,NoiseAdded-interior20_zh_2666,Bark,NoiseAdded-interior20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,TimeScaling95/zh/audio2395.wav,TimeScaling95_zh_2395,OpenVoice,TimeScaling95,1,2,1,1,"情感,停顿或呼吸音"
zh,True,NoiseAdded-animal25/zh/audio1935.wav,NoiseAdded-animal25_zh_1935,OpenVoice,NoiseAdded-animal25,1,3,1,1,"语速,停顿或呼吸音"
zh,True,NoiseAdded-human20/zh/audio3308.wav,NoiseAdded-human20_zh_3308,RBVC,NoiseAdded-human20,1,3,1,1,"背景音,停顿或呼吸音"
zh,True,NoiseAdded-human15/zh/audio785.wav,NoiseAdded-human15_zh_785,xtts_v2,NoiseAdded-human15,1,2,1,1,"背景音,声音响度,语速,情感,停顿或呼吸音"
zh,True,gaussadded20/zh/audio2260.wav,gaussadded20_zh_2260,RBVC,gaussadded20,1,1,1,1,语速
zh,False,NoiseAdded-exterior20/zh/audio3224.wav,NoiseAdded-exterior20_zh_3224,real,NoiseAdded-exterior20,1,-1,1,-1,
zh,True,NoiseAdded-natural20/zh/audio3253.wav,NoiseAdded-natural20_zh_3253,freetts,NoiseAdded-natural20,1,3,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-exterior20/zh/audio3494.wav,NoiseAdded-exterior20_zh_3494,unmixr,NoiseAdded-exterior20,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,TimeScaling105/zh/audio1533.wav,TimeScaling105_zh_1533,real,TimeScaling105,1,-1,1,-1,
zh,False,logfade10/zh/audio1626.wav,logfade10_zh_1626,real,logfade10,0,-1,1,-1,
zh,True,volume125/zh/audio215.wav,volume125_zh_215,texttovoice,volume125,1,1,1,1,一字一句地说
zh,False,NoiseAdded-exterior15/zh/audio663.wav,NoiseAdded-exterior15_zh_663,real,NoiseAdded-exterior15,0,-1,1,-1,
zh,False,Alldataset/zh/audio1771.wav,Alldataset_zh_1771,real,Alldataset,0,-1,1,-1,
zh,True,Alldataset/zh/audio851.wav,Alldataset_zh_851,voicemaker,Alldataset,1,1,1,1,停顿或呼吸音
zh,False,NoiseAdded-natural25/zh/audio1122.wav,NoiseAdded-natural25_zh_1122,real,NoiseAdded-natural25,1,-1,1,-1,
zh,True,gaussadded15/zh/audio1234.wav,gaussadded15_zh_1234,voiser,gaussadded15,1,1,1,1,情感
zh,False,gaussadded15/zh/audio386.wav,gaussadded15_zh_386,real,gaussadded15,0,-1,1,-1,
zh,True,logfade30/zh/audio1243.wav,logfade30_zh_1243,unmixr,logfade30,1,1,1,1,"语速,情感"
zh,False,gaussadded25/zh/audio408.wav,gaussadded25_zh_408,real,gaussadded25,0,-1,1,-1,
zh,True,TimeScaling90/zh/audio3464.wav,TimeScaling90_zh_3464,speechgen,TimeScaling90,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,expfade30/zh/audio337.wav,expfade30_zh_337,real,expfade30,0,-1,1,-1,
zh,False,NoiseAdded-animal20/zh/audio2028.wav,NoiseAdded-animal20_zh_2028,real,NoiseAdded-animal20,1,-1,1,-1,
zh,False,TimeScaling90/zh/audio1877.wav,TimeScaling90_zh_1877,real,TimeScaling90,0,-1,1,-1,
zh,False,NoiseAdded-human25/zh/audio339.wav,NoiseAdded-human25_zh_339,real,NoiseAdded-human25,0,-1,1,-1,
zh,False,NoiseAdded-interior20/zh/audio2722.wav,NoiseAdded-interior20_zh_2722,real,NoiseAdded-interior20,1,-1,1,-1,
zh,True,NoiseAdded-exterior25/zh/audio2276.wav,NoiseAdded-exterior25_zh_2276,RBVC,NoiseAdded-exterior25,1,1,1,1,发音不像
zh,True,gaussadded25/zh/audio989.wav,gaussadded25_zh_989,StarGan,gaussadded25,1,1,1,1,"语速,情感"
zh,True,NoiseAdded-animal20/zh/audio1939.wav,NoiseAdded-animal20_zh_1939,Bark,NoiseAdded-animal20,0,2,1,1,停顿或呼吸音
zh,True,Re-Alldataset/zh/audio3128.wav,Re-Alldataset_zh_3128,naturalreader,Re-Alldataset,1,1,1,1,"语速,停顿或呼吸音"
zh,True,volume150/zh/audio153.wav,volume150_zh_153,voiser,volume150,1,1,1,1,情感
zh,True,TimeScaling105/zh/audio876.wav,TimeScaling105_zh_876,audyo,TimeScaling105,1,1,1,1,"声音响度,语速,情感"
