language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,volume75/zh/audio3403.wav,volume75_zh_3403,real,volume75,0,-1,1,-1,
zh,True,volume150/zh/audio652.wav,volume150_zh_652,RBVC,volume150,0,3,1,1,"背景音,语速,停顿或呼吸音"
zh,False,NoiseAdded-animal25/zh/audio3344.wav,NoiseAdded-animal25_zh_3344,real,NoiseAdded-animal25,0,-1,1,-1,
zh,True,expfade20/zh/audio589.wav,expfade20_zh_589,unmixr,expfade20,1,1,1,1,"语速,停顿或呼吸音"
zh,True,gaussadded25/zh/audio678.wav,gaussadded25_zh_678,voxify,gaussadded25,1,1,1,1,背景音
zh,False,gaussadded20/zh/audio7469.wav,gaussadded20_zh_7469,real,gaussadded20,0,-1,1,-1,
zh,True,logfade30/zh/audio7436.wav,logfade30_zh_7436,ChatTTS,logfade30,0,3,1,1,"笑声或其它语气词,情感,停顿或呼吸音"
zh,False,TimeScaling110/zh/audio139.wav,TimeScaling110_zh_139,real,TimeScaling110,0,-1,1,-1,
zh,False,TimeScaling95/zh/audio2222.wav,TimeScaling95_zh_2222,real,TimeScaling95,0,-1,1,-1,
zh,False,NoiseAdded-exterior15/zh/audio3292.wav,NoiseAdded-exterior15_zh_3292,real,NoiseAdded-exterior15,0,-1,1,-1,
zh,False,NoiseAdded-human25/zh/audio560.wav,NoiseAdded-human25_zh_560,real,NoiseAdded-human25,0,-1,1,-1,
zh,False,Alldataset/zh/audio2451.wav,Alldataset_zh_2451,real,Alldataset,0,-1,1,-1,
zh,False,NoiseAdded-interior25/zh/audio2809.wav,NoiseAdded-interior25_zh_2809,real,NoiseAdded-interior25,0,-1,1,-1,
zh,True,gaussadded15/zh/audio3095.wav,gaussadded15_zh_3095,googleapi,gaussadded15,1,1,1,1,"背景音,语速,情感"
zh,True,volume50/zh/audio658.wav,volume50_zh_658,Bark,volume50,1,1,1,1,停顿或呼吸音
zh,False,volume50/zh/audio2358.wav,volume50_zh_2358,real,volume50,0,-1,1,-1,
zh,False,expfade10/zh/audio786.wav,expfade10_zh_786,real,expfade10,0,-1,1,-1,
zh,True,Alldataset44k/zh/audio2445.wav,Alldataset44k_zh_2445,googleapi,Alldataset44k,1,1,1,1,"语速,停顿或呼吸音"
