language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,Re-Alldataset/zh/audio1736.wav,Re-Alldataset_zh_1736,real,Re-Alldataset,1,-1,1,-1,
zh,True,TimeScaling105/zh/audio992.wav,TimeScaling105_zh_992,RBVC,TimeScaling105,0,3,1,1,"语速,情感,停顿或呼吸音"
zh,True,logfade10/zh/audio181.wav,logfade10_zh_181,freetts,logfade10,1,1,1,1,音色
zh,True,NoiseAdded-interior20/zh/audio3478.wav,NoiseAdded-interior20_zh_3478,aivoov,NoiseAdded-interior20,0,1,1,1,"背景音,情感"
zh,False,Alldataset/zh/audio823.wav,Alldataset_zh_823,real,Alldataset,0,-1,1,-1,
zh,True,NoiseAdded-natural20/zh/audio963.wav,NoiseAdded-natural20_zh_963,xtts_v2,NoiseAdded-natural20,0,2,1,1,"背景音,声音响度,语速,停顿或呼吸音,音色"
zh,False,Alldataset32K/zh/audio1790.wav,Alldataset32K_zh_1790,real,Alldataset32K,0,-1,1,-1,
zh,True,expfade10/zh/audio1525.wav,expfade10_zh_1525,xtts_v2,expfade10,0,2,1,1,"背景音,声音响度,笑声或其它语气词,停顿或呼吸音"
zh,True,NoiseAdded-human25/zh/audio734.wav,NoiseAdded-human25_zh_734,voxify,NoiseAdded-human25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-exterior25/zh/audio646.wav,NoiseAdded-exterior25_zh_646,real,NoiseAdded-exterior25,0,-1,1,-1,
zh,False,volume125/zh/audio2215.wav,volume125_zh_2215,real,volume125,0,-1,1,-1,
zh,False,TimeScaling95/zh/audio2543.wav,TimeScaling95_zh_2543,real,TimeScaling95,0,-1,1,-1,
zh,True,NoiseAdded-animal25/zh/audio830.wav,NoiseAdded-animal25_zh_830,speechgen,NoiseAdded-animal25,1,1,1,1,"声音响度,语速"
zh,True,NoiseAdded-natural25/zh/audio2000.wav,NoiseAdded-natural25_zh_2000,speechgen,NoiseAdded-natural25,1,1,1,1,情感
zh,False,expfade10/zh/audio2760.wav,expfade10_zh_2760,real,expfade10,0,-1,1,-1,
zh,False,logfade20/zh/audio3483.wav,logfade20_zh_3483,real,logfade20,0,-1,1,-1,
zh,False,logfade10/zh/audio2992.wav,logfade10_zh_2992,real,logfade10,0,-1,1,-1,
zh,False,NoiseAdded-animal25/zh/audio590.wav,NoiseAdded-animal25_zh_590,real,NoiseAdded-animal25,0,-1,1,-1,
zh,False,NoiseAdded-interior25/zh/audio2397.wav,NoiseAdded-interior25_zh_2397,real,NoiseAdded-interior25,0,-1,1,-1,
zh,True,NoiseAdded-interior15/zh/audio1675.wav,NoiseAdded-interior15_zh_1675,RBVC,NoiseAdded-interior15,0,2,1,1,"背景音,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal15/zh/audio1411.wav,NoiseAdded-animal15_zh_1411,naturalreader,NoiseAdded-animal15,1,1,1,1,"背景音,声音响度,情感"
zh,True,NoiseAdded-exterior20/zh/audio2639.wav,NoiseAdded-exterior20_zh_2639,Bark,NoiseAdded-exterior20,1,1,1,1,"背景音,语速,情感"
zh,False,expfade30/zh/audio420.wav,expfade30_zh_420,real,expfade30,0,-1,1,-1,
zh,False,linefade10/zh/audio551.wav,linefade10_zh_551,real,linefade10,0,-1,1,-1,
zh,True,NoiseAdded-human15/zh/audio3362.wav,NoiseAdded-human15_zh_3362,voicemaker,NoiseAdded-human15,1,1,1,1,情感
zh,False,volume150/zh/audio821.wav,volume150_zh_821,real,volume150,0,-1,1,-1,
zh,False,gaussadded20/zh/audio297.wav,gaussadded20_zh_297,real,gaussadded20,0,-1,1,-1,
zh,False,volume50/zh/audio72.wav,volume50_zh_72,real,volume50,0,-1,1,-1,
zh,False,NoiseAdded-interior20/zh/audio3524.wav,NoiseAdded-interior20_zh_3524,real,NoiseAdded-interior20,0,-1,1,-1,
zh,True,volume125/zh/audio2175.wav,volume125_zh_2175,unmixr,volume125,1,1,1,1,情感
zh,False,expfade20/zh/audio1620.wav,expfade20_zh_1620,real,expfade20,0,-1,1,-1,
zh,True,NoiseAdded-human20/zh/audio1077.wav,NoiseAdded-human20_zh_1077,texttovoice,NoiseAdded-human20,1,1,1,1,"背景音,情感"
zh,True,NoiseAdded-exterior25/zh/audio2138.wav,NoiseAdded-exterior25_zh_2138,audyo,NoiseAdded-exterior25,1,2,1,1,"背景音,语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-human25/zh/audio2557.wav,NoiseAdded-human25_zh_2557,real,NoiseAdded-human25,0,-1,1,-1,
zh,True,Alldataset32K/zh/audio1028.wav,Alldataset32K_zh_1028,googleapi,Alldataset32K,1,1,1,1,"声音响度,情感"
zh,False,NoiseAdded-animal20/zh/audio2487.wav,NoiseAdded-animal20_zh_2487,real,NoiseAdded-animal20,0,-1,1,-1,
zh,True,linefade30/zh/audio3111.wav,linefade30_zh_3111,vallex,linefade30,0,3,1,1,"声音响度,情感,停顿或呼吸音"
zh,False,logfade30/zh/audio2149.wav,logfade30_zh_2149,real,logfade30,0,-1,1,-1,
