language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,volume75/zh/audio2811.wav,volume75_zh_2811,real,volume75,0,-1,1,-1,
zh,True,NoiseAdded-human25/zh/audio396.wav,NoiseAdded-human25_zh_396,vallex,NoiseAdded-human25,0,3,1,1,停顿或呼吸音
zh,True,volume75/zh/audio1067.wav,volume75_zh_1067,voicemaker,volume75,1,1,1,1,"语速,情感"
zh,True,TimeScaling90/zh/audio2415.wav,TimeScaling90_zh_2415,audyo,TimeScaling90,1,1,1,1,
zh,False,gaussadded25/zh/audio1412.wav,gaussadded25_zh_1412,real,gaussadded25,1,-1,1,-1,
zh,True,Alldataset/zh/audio856.wav,Alldataset_zh_856,unmixr,Alldataset,1,1,1,1,
zh,False,linefade20/zh/audio7388.wav,linefade20_zh_7388,real,linefade20,0,-1,1,-1,
zh,False,expfade10/zh/audio2636.wav,expfade10_zh_2636,real,expfade10,0,-1,1,-1,
zh,False,gaussadded15/zh/audio462.wav,gaussadded15_zh_462,real,gaussadded15,0,-1,1,-1,
zh,True,NoiseAdded-exterior25/zh/audio1532.wav,NoiseAdded-exterior25_zh_1532,vallex,NoiseAdded-exterior25,0,3,1,1,"声音响度,笑声或其它语气词,情感"
zh,True,logfade30/zh/audio444.wav,logfade30_zh_444,freetts,logfade30,1,1,1,1,
zh,True,TimeScaling110/zh/audio2520.wav,TimeScaling110_zh_2520,StarGan,TimeScaling110,0,2,1,1,语速
zh,True,volume50/zh/audio2245.wav,volume50_zh_2245,freetts,volume50,1,1,1,1,
zh,False,linefade30/zh/audio1635.wav,linefade30_zh_1635,real,linefade30,0,-1,1,-1,
zh,True,NoiseAdded-exterior15/zh/audio7446.wav,NoiseAdded-exterior15_zh_7446,ChatTTS,NoiseAdded-exterior15,0,3,1,1,"声音响度,笑声或其它语气词,语速,情感"
zh,True,Alldataset32K/zh/audio2068.wav,Alldataset32K_zh_2068,texttovoice,Alldataset32K,1,1,1,1,
zh,True,NoiseAdded-human15/zh/audio1653.wav,NoiseAdded-human15_zh_1653,GPT_SoVITS,NoiseAdded-human15,0,3,1,1,"语速,情感"
zh,True,TimeScaling95/zh/audio2266.wav,TimeScaling95_zh_2266,voxify,TimeScaling95,1,1,1,1,
zh,True,gaussadded15/zh/audio695.wav,gaussadded15_zh_695,vallex,gaussadded15,0,2,1,1,停顿或呼吸音
zh,False,expfade30/zh/audio549.wav,expfade30_zh_549,real,expfade30,0,-1,1,-1,
zh,False,expfade20/zh/audio3547.wav,expfade20_zh_3547,real,expfade20,0,-1,1,-1,
zh,False,logfade30/zh/audio846.wav,logfade30_zh_846,real,logfade30,0,-1,1,-1,
zh,True,NoiseAdded-animal15/zh/audio3598.wav,NoiseAdded-animal15_zh_3598,naturalreader,NoiseAdded-animal15,1,1,1,1,
zh,True,Re-Alldataset/zh/audio1104.wav,Re-Alldataset_zh_1104,aivoov,Re-Alldataset,1,1,1,1,
zh,True,expfade20/zh/audio2880.wav,expfade20_zh_2880,unmixr,expfade20,1,1,1,1,
