language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,NoiseAdded-interior20/zh/audio2141.wav,NoiseAdded-interior20_zh_2141,real,NoiseAdded-interior20,0,-1,1,-1,
zh,True,NoiseAdded-interior25/zh/audio1205.wav,NoiseAdded-interior25_zh_1205,speechgen,NoiseAdded-interior25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-human25/zh/audio3401.wav,NoiseAdded-human25_zh_3401,real,NoiseAdded-human25,1,-1,1,-1,
zh,True,Alldataset32K/zh/audio3059.wav,Alldataset32K_zh_3059,OpenVoice,Alldataset32K,1,2,1,1,"背景音,语速,杂音"
zh,True,logfade30/zh/audio1212.wav,logfade30_zh_1212,texttovoice,logfade30,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,NoiseAdded-natural25/zh/audio325.wav,NoiseAdded-natural25_zh_325,unmixr,NoiseAdded-natural25,1,1,1,1,"背景音,语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-natural25/zh/audio3430.wav,NoiseAdded-natural25_zh_3430,real,NoiseAdded-natural25,0,-1,1,-1,
zh,True,Alldataset44k/zh/audio2284.wav,Alldataset44k_zh_2284,OpenVoice,Alldataset44k,1,2,1,1,"背景音,声音响度"
zh,False,TimeScaling110/zh/audio2726.wav,TimeScaling110_zh_2726,real,TimeScaling110,0,-1,1,-1,
zh,True,linefade10/zh/audio2994.wav,linefade10_zh_2994,voxify,linefade10,1,1,1,1,"笑声或其它语气词,语速,情感"
zh,True,TimeScaling110/zh/audio1672.wav,TimeScaling110_zh_1672,voxify,TimeScaling110,1,3,1,1,"笑声或其它语气词,情感,停顿或呼吸音"
zh,True,NoiseAdded-animal20/zh/audio536.wav,NoiseAdded-animal20_zh_536,audyo,NoiseAdded-animal20,0,2,1,1,"背景音,情感,停顿或呼吸音"
zh,True,TimeScaling90/zh/audio3050.wav,TimeScaling90_zh_3050,xtts_v2,TimeScaling90,1,1,1,1,停顿或呼吸音
zh,False,expfade20/zh/audio1523.wav,expfade20_zh_1523,real,expfade20,1,-1,1,-1,
zh,False,gaussadded15/zh/audio26.wav,gaussadded15_zh_26,real,gaussadded15,0,-1,1,-1,
zh,True,NoiseAdded-interior20/zh/audio3566.wav,NoiseAdded-interior20_zh_3566,Bark,NoiseAdded-interior20,1,2,1,1,"声音响度,停顿或呼吸音"
zh,False,Re-Alldataset/zh/audio660.wav,Re-Alldataset_zh_660,real,Re-Alldataset,0,-1,1,-1,
zh,True,NoiseAdded-exterior20/zh/audio2200.wav,NoiseAdded-exterior20_zh_2200,voiser,NoiseAdded-exterior20,1,1,1,1,"语速,情感"
zh,True,TimeScaling95/zh/audio1113.wav,TimeScaling95_zh_1113,naturalreader,TimeScaling95,1,1,1,1,"情感,停顿或呼吸音"
zh,True,logfade20/zh/audio523.wav,logfade20_zh_523,RBVC,logfade20,1,1,1,1,"声音响度,鼻音不正常"
zh,False,expfade30/zh/audio2807.wav,expfade30_zh_2807,real,expfade30,0,-1,1,-1,
zh,False,Alldataset44k/zh/audio1060.wav,Alldataset44k_zh_1060,real,Alldataset44k,0,-1,1,-1,
zh,False,NoiseAdded-exterior20/zh/audio1457.wav,NoiseAdded-exterior20_zh_1457,real,NoiseAdded-exterior20,0,-1,1,-1,
zh,True,NoiseAdded-interior15/zh/audio2038.wav,NoiseAdded-interior15_zh_2038,RBVC,NoiseAdded-interior15,0,3,1,1,"笑声或其它语气词,语速,情感"
zh,True,volume125/zh/audio109.wav,volume125_zh_109,GPT_SoVITS,volume125,1,2,1,1,有类似回响的干扰声
zh,False,NoiseAdded-human15/zh/audio2332.wav,NoiseAdded-human15_zh_2332,real,NoiseAdded-human15,0,-1,1,-1,
zh,False,linefade10/zh/audio3244.wav,linefade10_zh_3244,real,linefade10,1,-1,1,-1,
zh,True,Re-Alldataset/zh/audio1779.wav,Re-Alldataset_zh_1779,vallex,Re-Alldataset,0,2,1,1,"语速,停顿或呼吸音"
zh,False,NoiseAdded-animal20/zh/audio7481.wav,NoiseAdded-animal20_zh_7481,real,NoiseAdded-animal20,1,-1,1,-1,
zh,False,TimeScaling105/zh/audio134.wav,TimeScaling105_zh_134,real,TimeScaling105,0,-1,1,-1,
zh,False,linefade30/zh/audio1167.wav,linefade30_zh_1167,real,linefade30,1,-1,1,-1,
zh,True,TimeScaling105/zh/audio241.wav,TimeScaling105_zh_241,texttovoice,TimeScaling105,1,1,1,1,"声音响度,情感,停顿或呼吸音"
zh,False,NoiseAdded-animal15/zh/audio1052.wav,NoiseAdded-animal15_zh_1052,real,NoiseAdded-animal15,1,-1,1,-1,
zh,True,NoiseAdded-animal15/zh/audio1414.wav,NoiseAdded-animal15_zh_1414,RBVC,NoiseAdded-animal15,1,1,1,1,"背景音,笑声或其它语气词,情感"
zh,False,volume75/zh/audio2830.wav,volume75_zh_2830,real,volume75,0,-1,1,-1,
zh,True,NoiseAdded-human25/zh/audio1121.wav,NoiseAdded-human25_zh_1121,unmixr,NoiseAdded-human25,1,1,1,1,"笑声或其它语气词,语速,情感"
zh,False,Alldataset/zh/audio3354.wav,Alldataset_zh_3354,real,Alldataset,0,-1,1,-1,
zh,False,NoiseAdded-interior25/zh/audio2160.wav,NoiseAdded-interior25_zh_2160,real,NoiseAdded-interior25,1,-1,1,-1,
zh,False,linefade20/zh/audio1266.wav,linefade20_zh_1266,real,linefade20,1,-1,1,-1,
zh,True,NoiseAdded-natural20/zh/audio834.wav,NoiseAdded-natural20_zh_834,aivoov,NoiseAdded-natural20,1,1,1,1,"背景音,语速,停顿或呼吸音"
zh,True,NoiseAdded-animal25/zh/audio830.wav,NoiseAdded-animal25_zh_830,speechgen,NoiseAdded-animal25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-exterior25/zh/audio544.wav,NoiseAdded-exterior25_zh_544,real,NoiseAdded-exterior25,0,-1,1,-1,
zh,True,volume50/zh/audio1512.wav,volume50_zh_1512,unmixr,volume50,1,1,1,1,停顿或呼吸音
zh,True,logfade10/zh/audio2708.wav,logfade10_zh_2708,naturalreader,logfade10,1,1,1,1,"情感,停顿或呼吸音"
zh,True,expfade10/zh/audio3581.wav,expfade10_zh_3581,freetts,expfade10,1,1,1,1,有杂声，这声音有点立体环绕感，不真实
zh,False,NoiseAdded-natural20/zh/audio801.wav,NoiseAdded-natural20_zh_801,real,NoiseAdded-natural20,0,-1,1,-1,
zh,False,NoiseAdded-natural15/zh/audio2831.wav,NoiseAdded-natural15_zh_2831,real,NoiseAdded-natural15,0,-1,1,-1,
zh,False,TimeScaling90/zh/audio2392.wav,TimeScaling90_zh_2392,real,TimeScaling90,0,-1,1,-1,
zh,False,gaussadded25/zh/audio3075.wav,gaussadded25_zh_3075,real,gaussadded25,1,-1,1,-1,
zh,True,NoiseAdded-natural15/zh/audio3592.wav,NoiseAdded-natural15_zh_3592,StarGan,NoiseAdded-natural15,1,1,1,1,"背景音,口齿不清哈哈哈哈"
zh,True,NoiseAdded-exterior25/zh/audio3013.wav,NoiseAdded-exterior25_zh_3013,StarGan,NoiseAdded-exterior25,1,1,1,1,"背景音,口齿不清"
zh,True,volume75/zh/audio16.wav,volume75_zh_16,aivoov,volume75,1,1,1,1,"情感,停顿或呼吸音"
zh,False,logfade10/zh/audio198.wav,logfade10_zh_198,real,logfade10,1,-1,1,-1,
zh,True,linefade30/zh/audio2546.wav,linefade30_zh_2546,Bark,linefade30,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,volume150/zh/audio104.wav,volume150_zh_104,real,volume150,0,-1,1,-1,
zh,True,linefade20/zh/audio2875.wav,linefade20_zh_2875,texttovoice,linefade20,1,1,1,1,"声音响度,笑声或其它语气词,情感"
zh,False,logfade20/zh/audio2207.wav,logfade20_zh_2207,real,logfade20,1,-1,1,-1,
zh,True,NoiseAdded-human15/zh/audio7204.wav,NoiseAdded-human15_zh_7204,ChatTTS,NoiseAdded-human15,0,3,1,1,"背景音,停顿或呼吸音"
zh,True,gaussadded25/zh/audio1674.wav,gaussadded25_zh_1674,RBVC,gaussadded25,1,1,1,1,"背景音,语速,停顿或呼吸音"
zh,True,expfade20/zh/audio236.wav,expfade20_zh_236,vallex,expfade20,1,1,1,1,杂声
zh,True,Alldataset/zh/audio2497.wav,Alldataset_zh_2497,unmixr,Alldataset,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,gaussadded15/zh/audio2318.wav,gaussadded15_zh_2318,voxify,gaussadded15,0,2,1,1,"背景音,语速,情感,停顿或呼吸音"
zh,False,TimeScaling95/zh/audio852.wav,TimeScaling95_zh_852,real,TimeScaling95,0,-1,1,-1,
zh,True,NoiseAdded-exterior15/zh/audio3081.wav,NoiseAdded-exterior15_zh_3081,xtts_v2,NoiseAdded-exterior15,0,1,1,1,"背景音,停顿或呼吸音"
zh,False,NoiseAdded-exterior15/zh/audio2674.wav,NoiseAdded-exterior15_zh_2674,real,NoiseAdded-exterior15,1,-1,1,-1,
zh,False,logfade30/zh/audio846.wav,logfade30_zh_846,real,logfade30,0,-1,1,-1,
zh,False,expfade10/zh/audio3211.wav,expfade10_zh_3211,real,expfade10,0,-1,1,-1,
zh,False,volume125/zh/audio2806.wav,volume125_zh_2806,real,volume125,0,-1,1,-1,
zh,False,volume50/zh/audio1436.wav,volume50_zh_1436,real,volume50,0,-1,1,-1,
zh,False,Alldataset32K/zh/audio7475.wav,Alldataset32K_zh_7475,real,Alldataset32K,0,-1,1,-1,
zh,True,expfade30/zh/audio2716.wav,expfade30_zh_2716,StarGan,expfade30,1,1,1,1,声音太诡异了
zh,True,NoiseAdded-human20/zh/audio627.wav,NoiseAdded-human20_zh_627,unmixr,NoiseAdded-human20,1,1,1,1,"背景音,语速,情感"
zh,False,NoiseAdded-interior15/zh/audio477.wav,NoiseAdded-interior15_zh_477,real,NoiseAdded-interior15,0,-1,1,-1,
zh,True,gaussadded20/zh/audio2524.wav,gaussadded20_zh_2524,naturalreader,gaussadded20,1,1,1,1,"声音响度,语速,情感"
zh,False,gaussadded20/zh/audio1802.wav,gaussadded20_zh_1802,real,gaussadded20,0,-1,1,-1,
zh,True,volume150/zh/audio3398.wav,volume150_zh_3398,Bark,volume150,1,1,1,1,杂音
zh,False,NoiseAdded-human20/zh/audio1129.wav,NoiseAdded-human20_zh_1129,real,NoiseAdded-human20,0,-1,1,-1,
zh,False,NoiseAdded-animal25/zh/audio795.wav,NoiseAdded-animal25_zh_795,real,NoiseAdded-animal25,1,-1,1,-1,
