language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,False,linefade10/zh/audio1450.wav,linefade10_zh_1450,real,linefade10,0,-1,1,-1,
zh,False,volume50/zh/audio3228.wav,volume50_zh_3228,real,volume50,0,-1,1,-1,
zh,True,volume125/zh/audio1831.wav,volume125_zh_1831,aivoov,volume125,1,1,1,1,"背景音,语速,情感,音色"
zh,False,NoiseAdded-human20/zh/audio29.wav,NoiseAdded-human20_zh_29,real,NoiseAdded-human20,0,-1,1,-1,
zh,False,TimeScaling105/zh/audio287.wav,TimeScaling105_zh_287,real,TimeScaling105,0,-1,1,-1,
zh,True,TimeScaling95/zh/audio213.wav,TimeScaling95_zh_213,OpenVoice,TimeScaling95,0,2,1,1,"背景音,停顿或呼吸音"
zh,True,TimeScaling105/zh/audio730.wav,TimeScaling105_zh_730,googleapi,TimeScaling105,1,1,1,1,"语速,情感"
zh,True,logfade20/zh/audio3429.wav,logfade20_zh_3429,unmixr,logfade20,0,2,1,1,"声音响度,停顿或呼吸音"
zh,False,NoiseAdded-animal15/zh/audio1993.wav,NoiseAdded-animal15_zh_1993,real,NoiseAdded-animal15,0,-1,1,-1,
zh,False,gaussadded25/zh/audio2124.wav,gaussadded25_zh_2124,real,gaussadded25,0,-1,1,-1,
zh,False,TimeScaling95/zh/audio7561.wav,TimeScaling95_zh_7561,real,TimeScaling95,0,-1,1,-1,
zh,False,logfade30/zh/audio3061.wav,logfade30_zh_3061,real,logfade30,0,-1,1,-1,
zh,True,Alldataset/zh/audio856.wav,Alldataset_zh_856,unmixr,Alldataset,1,1,1,1,"情感,停顿或呼吸音"
zh,True,NoiseAdded-interior25/zh/audio131.wav,NoiseAdded-interior25_zh_131,Bark,NoiseAdded-interior25,1,1,1,1,语速
zh,True,NoiseAdded-natural20/zh/audio1368.wav,NoiseAdded-natural20_zh_1368,GPT_SoVITS,NoiseAdded-natural20,0,3,1,1,"背景音,语速,情感,停顿或呼吸音"
zh,False,TimeScaling90/zh/audio1910.wav,TimeScaling90_zh_1910,real,TimeScaling90,0,-1,1,-1,
zh,False,expfade30/zh/audio7273.wav,expfade30_zh_7273,real,expfade30,0,-1,1,-1,
zh,False,linefade20/zh/audio7250.wav,linefade20_zh_7250,real,linefade20,0,-1,1,-1,
zh,True,NoiseAdded-interior15/zh/audio1645.wav,NoiseAdded-interior15_zh_1645,audyo,NoiseAdded-interior15,1,1,1,1,"语速,情感"
zh,False,volume75/zh/audio2860.wav,volume75_zh_2860,real,volume75,0,-1,1,-1,
