language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
zh,True,logfade10/zh/audio3032.wav,logfade10_zh_3032,voxify,logfade10,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-interior15/zh/audio120.wav,NoiseAdded-interior15_zh_120,real,NoiseAdded-interior15,1,-1,1,-1,
zh,False,NoiseAdded-natural25/zh/audio1284.wav,NoiseAdded-natural25_zh_1284,real,NoiseAdded-natural25,1,-1,1,-1,
zh,False,expfade10/zh/audio786.wav,expfade10_zh_786,real,expfade10,0,-1,1,-1,
zh,False,gaussadded25/zh/audio2051.wav,gaussadded25_zh_2051,real,gaussadded25,1,-1,1,-1,
zh,True,linefade20/zh/audio1692.wav,linefade20_zh_1692,StarGan,linefade20,1,1,1,1,"语速,停顿或呼吸音"
zh,False,TimeScaling105/zh/audio964.wav,TimeScaling105_zh_964,real,TimeScaling105,1,-1,1,-1,
zh,True,expfade30/zh/audio1146.wav,expfade30_zh_1146,vallex,expfade30,1,1,1,1,"语速,情感"
zh,True,NoiseAdded-animal25/zh/audio2580.wav,NoiseAdded-animal25_zh_2580,aivoov,NoiseAdded-animal25,1,1,1,1,"语速,停顿或呼吸音"
zh,False,NoiseAdded-human20/zh/audio3408.wav,NoiseAdded-human20_zh_3408,real,NoiseAdded-human20,0,-1,1,-1,
zh,False,TimeScaling110/zh/audio1313.wav,TimeScaling110_zh_1313,real,TimeScaling110,0,-1,1,-1,
zh,False,NoiseAdded-exterior25/zh/audio959.wav,NoiseAdded-exterior25_zh_959,real,NoiseAdded-exterior25,0,-1,1,-1,
zh,False,gaussadded20/zh/audio2309.wav,gaussadded20_zh_2309,real,gaussadded20,0,-1,1,-1,
zh,False,NoiseAdded-natural20/zh/audio1306.wav,NoiseAdded-natural20_zh_1306,real,NoiseAdded-natural20,0,-1,1,-1,
zh,True,NoiseAdded-exterior25/zh/audio3151.wav,NoiseAdded-exterior25_zh_3151,speechgen,NoiseAdded-exterior25,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,True,linefade30/zh/audio3111.wav,linefade30_zh_3111,vallex,linefade30,0,2,1,1,语速
zh,False,TimeScaling95/zh/audio321.wav,TimeScaling95_zh_321,real,TimeScaling95,0,-1,1,-1,
zh,False,linefade20/zh/audio1063.wav,linefade20_zh_1063,real,linefade20,0,-1,1,-1,
zh,True,TimeScaling95/zh/audio2137.wav,TimeScaling95_zh_2137,speechgen,TimeScaling95,1,1,1,1,"语速,情感"
zh,False,NoiseAdded-animal25/zh/audio3344.wav,NoiseAdded-animal25_zh_3344,real,NoiseAdded-animal25,0,-1,1,-1,
zh,False,NoiseAdded-human25/zh/audio2543.wav,NoiseAdded-human25_zh_2543,real,NoiseAdded-human25,1,-1,1,-1,
zh,False,volume75/zh/audio2232.wav,volume75_zh_2232,real,volume75,1,-1,1,-1,
zh,False,NoiseAdded-interior25/zh/audio616.wav,NoiseAdded-interior25_zh_616,real,NoiseAdded-interior25,0,-1,1,-1,
zh,False,Alldataset44k/zh/audio894.wav,Alldataset44k_zh_894,real,Alldataset44k,0,-1,1,-1,
zh,False,expfade20/zh/audio1588.wav,expfade20_zh_1588,real,expfade20,1,-1,1,-1,
zh,False,Alldataset/zh/audio1324.wav,Alldataset_zh_1324,real,Alldataset,0,-1,1,-1,
zh,True,gaussadded20/zh/audio1301.wav,gaussadded20_zh_1301,unmixr,gaussadded20,1,1,1,1,情感
zh,False,NoiseAdded-interior20/zh/audio7227.wav,NoiseAdded-interior20_zh_7227,real,NoiseAdded-interior20,1,-1,1,-1,
zh,True,gaussadded15/zh/audio2318.wav,gaussadded15_zh_2318,voxify,gaussadded15,0,3,1,1,"笑声或其它语气词,情感"
zh,True,gaussadded25/zh/audio3141.wav,gaussadded25_zh_3141,Bark,gaussadded25,1,1,1,1,语调不对
zh,True,NoiseAdded-animal20/zh/audio495.wav,NoiseAdded-animal20_zh_495,texttovoice,NoiseAdded-animal20,1,1,1,1,"语速,情感"
zh,False,Re-Alldataset/zh/audio2969.wav,Re-Alldataset_zh_2969,real,Re-Alldataset,0,-1,1,-1,
zh,True,linefade10/zh/audio3433.wav,linefade10_zh_3433,voxify,linefade10,1,1,1,1,"语速,停顿或呼吸音"
zh,True,NoiseAdded-human25/zh/audio3124.wav,NoiseAdded-human25_zh_3124,RBVC,NoiseAdded-human25,1,1,1,1,语调
zh,True,volume150/zh/audio1755.wav,volume150_zh_1755,googleapi,volume150,1,1,1,1,"语速,情感,停顿或呼吸音"
zh,False,NoiseAdded-human15/zh/audio1773.wav,NoiseAdded-human15_zh_1773,real,NoiseAdded-human15,1,-1,1,-1,
zh,True,Re-Alldataset/zh/audio3446.wav,Re-Alldataset_zh_3446,xtts_v2,Re-Alldataset,1,1,1,1,停顿或呼吸音
