language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,True,NoiseAdded-exterior20/en/audio2222.wav,NoiseAdded-exterior20_en_2222,DiffHiervc,NoiseAdded-exterior20,1,2,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,NoiseAdded-animal25/en/audio1293.wav,NoiseAdded-animal25_en_1293,naturalreader,NoiseAdded-animal25,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,volume150/en/audio3815.wav,volume150_en_3815,real,volume150,0,-1,1,-1,
en,False,logfade10/en/audio1736.wav,logfade10_en_1736,real,logfade10,1,-1,1,-1,
en,False,volume50/en/audio5462.wav,volume50_en_5462,real,volume50,0,-1,1,-1,
en,True,Alldataset44k/en/audio3777.wav,Alldataset44k_en_3777,playht,Alldataset44k,1,1,1,1,"Speech rate,Emotion"
en,False,NoiseAdded-animal20/en/audio4132.wav,NoiseAdded-animal20_en_4132,real,NoiseAdded-animal20,0,-1,1,-1,
en,False,NoiseAdded-interior20/en/audio6130.wav,NoiseAdded-interior20_en_6130,real,NoiseAdded-interior20,0,-1,1,-1,
en,False,NoiseAdded-human20/en/audio1557.wav,NoiseAdded-human20_en_1557,real,NoiseAdded-human20,0,-1,1,-1,
en,False,gaussadded25/en/audio1506.wav,gaussadded25_en_1506,real,gaussadded25,0,-1,1,-1,
en,False,expfade20/en/audio5954.wav,expfade20_en_5954,real,expfade20,1,-1,1,-1,
en,False,Re-Alldataset/en/audio888.wav,Re-Alldataset_en_888,real,Re-Alldataset,0,-1,1,-1,
en,False,NoiseAdded-human25/en/audio5443.wav,NoiseAdded-human25_en_5443,real,NoiseAdded-human25,1,-1,1,-1,
en,False,logfade20/en/audio756.wav,logfade20_en_756,real,logfade20,0,-1,1,-1,
en,True,Re-Alldataset/en/audio1171.wav,Re-Alldataset_en_1171,voxify,Re-Alldataset,0,3,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,expfade30/en/audio2999.wav,expfade30_en_2999,real,expfade30,1,-1,1,-1,
en,True,expfade30/en/audio530.wav,expfade30_en_530,voiser,expfade30,1,3,1,1,Speech rate
en,True,volume150/en/audio2005.wav,volume150_en_2005,voiser,volume150,1,2,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,linefade20/en/audio6225.wav,linefade20_en_6225,openai,linefade20,1,1,1,1,"Speech rate,Emotion"
en,False,NoiseAdded-exterior20/en/audio4622.wav,NoiseAdded-exterior20_en_4622,real,NoiseAdded-exterior20,1,-1,1,-1,
en,False,TimeScaling90/en/audio3199.wav,TimeScaling90_en_3199,real,TimeScaling90,0,-1,1,-1,
en,True,Alldataset/en/audio5713.wav,Alldataset_en_5713,fakeyou,Alldataset,1,2,1,1,"Speech rate,Emotion"
