language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,True,gaussadded15/en/audio5717.wav,gaussadded15_en_5717,Bark,gaussadded15,0,3,1,1,"Background noise,Speech rate"
en,True,gaussadded25/en/audio13245.wav,gaussadded25_en_13245,ChatTTS,gaussadded25,0,3,1,1,"Speech rate,Emotion,语调上扬很自然"
en,False,NoiseAdded-natural25/en/audio2144.wav,NoiseAdded-natural25_en_2144,real,NoiseAdded-natural25,0,-1,1,-1,
en,False,NoiseAdded-natural20/en/audio4978.wav,NoiseAdded-natural20_en_4978,real,NoiseAdded-natural20,0,-1,1,-1,
en,False,NoiseAdded-natural15/en/audio4644.wav,NoiseAdded-natural15_en_4644,real,NoiseAdded-natural15,0,-1,1,-1,
en,False,Alldataset32K/en/audio5479.wav,Alldataset32K_en_5479,real,Alldataset32K,0,-1,1,-1,
en,True,NoiseAdded-interior15/en/audio4355.wav,NoiseAdded-interior15_en_4355,fakeyou,NoiseAdded-interior15,0,2,1,1,"Background noise,Emotion"
en,False,NoiseAdded-exterior25/en/audio3805.wav,NoiseAdded-exterior25_en_3805,real,NoiseAdded-exterior25,0,-1,1,-1,
en,False,NoiseAdded-animal20/en/audio4075.wav,NoiseAdded-animal20_en_4075,real,NoiseAdded-animal20,0,-1,1,-1,
en,True,expfade30/en/audio1762.wav,expfade30_en_1762,textmagic,expfade30,1,1,1,1,"Speech rate,语速太均匀"
en,False,gaussadded25/en/audio5703.wav,gaussadded25_en_5703,real,gaussadded25,0,-1,1,-1,
en,True,TimeScaling95/en/audio5580.wav,TimeScaling95_en_5580,fakeyou,TimeScaling95,0,3,1,1,"Speech rate,Emotion"
en,False,NoiseAdded-exterior20/en/audio900.wav,NoiseAdded-exterior20_en_900,real,NoiseAdded-exterior20,0,-1,1,-1,
en,False,NoiseAdded-human25/en/audio6480.wav,NoiseAdded-human25_en_6480,real,NoiseAdded-human25,0,-1,1,-1,
en,False,TimeScaling90/en/audio3445.wav,TimeScaling90_en_3445,real,TimeScaling90,1,-1,1,-1,
en,False,TimeScaling105/en/audio6161.wav,TimeScaling105_en_6161,real,TimeScaling105,0,-1,1,-1,
en,False,linefade20/en/audio1576.wav,linefade20_en_1576,real,linefade20,0,-1,1,-1,
en,True,logfade10/en/audio5898.wav,logfade10_en_5898,naturalreader,logfade10,1,3,1,1,"Emotion,语调的上和下很自然"
en,False,expfade10/en/audio4829.wav,expfade10_en_4829,real,expfade10,0,-1,1,-1,
en,False,linefade30/en/audio4387.wav,linefade30_en_4387,real,linefade30,0,-1,1,-1,
en,True,TimeScaling105/en/audio4656.wav,TimeScaling105_en_4656,tortoise-tts,TimeScaling105,0,3,1,1,"Pauses or breathing sounds,单词结尾的气声很像嘴唇发出的声音"
en,True,expfade10/en/audio3634.wav,expfade10_en_3634,styletts,expfade10,0,2,1,1,"Emotion,语调"
en,True,NoiseAdded-exterior15/en/audio6422.wav,NoiseAdded-exterior15_en_6422,voxify,NoiseAdded-exterior15,0,3,1,1,"Background noise,Emotion"
en,True,NoiseAdded-interior20/en/audio4356.wav,NoiseAdded-interior20_en_4356,DDM-vc,NoiseAdded-interior20,0,2,1,1,Background noise
en,True,Alldataset32K/en/audio3034.wav,Alldataset32K_en_3034,voxify,Alldataset32K,0,1,1,1,Speech rate
en,False,Alldataset/en/audio1244.wav,Alldataset_en_1244,real,Alldataset,0,-1,1,-1,
en,True,NoiseAdded-human25/en/audio4649.wav,NoiseAdded-human25_en_4649,naturalreader,NoiseAdded-human25,0,3,1,1,"Background noise,Emotion"
en,True,volume125/en/audio4301.wav,volume125_en_4301,voxify,volume125,0,3,1,1,"Speech rate,Emotion"
en,False,volume125/en/audio5741.wav,volume125_en_5741,real,volume125,0,-1,1,-1,
en,True,TimeScaling110/en/audio6042.wav,TimeScaling110_en_6042,freetts,TimeScaling110,1,3,1,1,"Emotion,语调"
en,False,volume150/en/audio294.wav,volume150_en_294,real,volume150,1,-1,1,-1,
