language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,False,logfade30/en/audio3800.wav,logfade30_en_3800,real,logfade30,0,-1,1,-1,
en,False,Alldataset44k/en/audio3402.wav,Alldataset44k_en_3402,real,Alldataset44k,1,-1,1,-1,
en,False,NoiseAdded-exterior15/en/audio377.wav,NoiseAdded-exterior15_en_377,real,NoiseAdded-exterior15,0,-1,1,-1,
en,False,TimeScaling110/en/audio4775.wav,TimeScaling110_en_4775,real,TimeScaling110,0,-1,1,-1,
en,True,NoiseAdded-interior15/en/audio4067.wav,NoiseAdded-interior15_en_4067,textmagic,NoiseAdded-interior15,0,2,1,1,Speech rate
en,True,NoiseAdded-exterior15/en/audio979.wav,NoiseAdded-exterior15_en_979,voiser,NoiseAdded-exterior15,0,3,1,1,Emotion
en,False,NoiseAdded-natural25/en/audio5755.wav,NoiseAdded-natural25_en_5755,real,NoiseAdded-natural25,0,-1,1,-1,
en,False,NoiseAdded-human20/en/audio2872.wav,NoiseAdded-human20_en_2872,real,NoiseAdded-human20,0,-1,1,-1,
en,True,logfade10/en/audio2427.wav,logfade10_en_2427,speechgen,logfade10,1,2,1,1,Voice volume
en,False,expfade20/en/audio2571.wav,expfade20_en_2571,real,expfade20,0,-1,1,-1,
en,True,NoiseAdded-exterior20/en/audio4764.wav,NoiseAdded-exterior20_en_4764,voxify,NoiseAdded-exterior20,0,3,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,TimeScaling90/en/audio6260.wav,TimeScaling90_en_6260,real,TimeScaling90,0,-1,1,-1,
en,True,volume150/en/audio4755.wav,volume150_en_4755,RBVC,volume150,0,1,1,1,"Background noise,Emotion"
en,True,NoiseAdded-animal20/en/audio1671.wav,NoiseAdded-animal20_en_1671,voiser,NoiseAdded-animal20,1,2,1,1,"Voice volume,Emotion"
en,True,NoiseAdded-human20/en/audio5377.wav,NoiseAdded-human20_en_5377,naturalreader,NoiseAdded-human20,0,2,1,1,Background noise
en,True,volume50/en/audio3502.wav,volume50_en_3502,naturalreader,volume50,1,3,1,1,Pauses or breathing sounds
en,False,expfade10/en/audio4346.wav,expfade10_en_4346,real,expfade10,1,-1,1,-1,
en,True,TimeScaling90/en/audio1264.wav,TimeScaling90_en_1264,playht,TimeScaling90,1,3,1,1,"Voice volume,Pauses or breathing sounds"
en,True,linefade20/en/audio4972.wav,linefade20_en_4972,elevenlabs,linefade20,1,1,1,1,"Voice volume,Emotion,Pauses or breathing sounds"
en,False,gaussadded20/en/audio1281.wav,gaussadded20_en_1281,real,gaussadded20,1,-1,1,-1,
en,False,Re-Alldataset/en/audio988.wav,Re-Alldataset_en_988,real,Re-Alldataset,1,-1,1,-1,
en,True,gaussadded15/en/audio404.wav,gaussadded15_en_404,anytospeech,gaussadded15,0,2,1,1,"Background noise,Emotion,Pauses or breathing sounds"
en,True,NoiseAdded-natural15/en/audio2501.wav,NoiseAdded-natural15_en_2501,unmixr,NoiseAdded-natural15,0,3,1,1,"Emotion,Pauses or breathing sounds"
en,True,linefade30/en/audio5950.wav,linefade30_en_5950,googleapi,linefade30,1,1,1,1,"Speech rate,Emotion"
en,False,Alldataset/en/audio5758.wav,Alldataset_en_5758,real,Alldataset,1,-1,1,-1,
en,False,linefade20/en/audio3125.wav,linefade20_en_3125,real,linefade20,0,-1,1,-1,
en,True,NoiseAdded-animal15/en/audio6328.wav,NoiseAdded-animal15_en_6328,playht,NoiseAdded-animal15,0,2,1,1,Background noise
en,True,expfade20/en/audio3487.wav,expfade20_en_3487,openai,expfade20,0,3,1,1,"Emotion,Pauses or breathing sounds"
en,False,NoiseAdded-animal15/en/audio6454.wav,NoiseAdded-animal15_en_6454,real,NoiseAdded-animal15,0,-1,1,-1,
en,True,TimeScaling110/en/audio5727.wav,TimeScaling110_en_5727,fakeyou,TimeScaling110,1,1,1,1,"Voice volume,timbre"
en,False,NoiseAdded-interior15/en/audio674.wav,NoiseAdded-interior15_en_674,real,NoiseAdded-interior15,1,-1,1,-1,
en,True,linefade10/en/audio3139.wav,linefade10_en_3139,voicemaker,linefade10,0,1,1,1,Pauses or breathing sounds
en,False,gaussadded25/en/audio2048.wav,gaussadded25_en_2048,real,gaussadded25,0,-1,1,-1,
en,True,NoiseAdded-interior25/en/audio4790.wav,NoiseAdded-interior25_en_4790,RBVC,NoiseAdded-interior25,0,2,1,1,"Speech rate,Emotion"
