language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,False,Alldataset/en/audio3658.wav,Alldataset_en_3658,real,Alldataset,0,-1,1,-1,
en,True,expfade30/en/audio2923.wav,expfade30_en_2923,voicemaker,expfade30,1,1,1,1,"Emotion,Pauses or breathing sounds,重音很奇怪，落在problem上"
en,False,NoiseAdded-human20/en/audio6143.wav,NoiseAdded-human20_en_6143,real,NoiseAdded-human20,0,-1,1,-1,
en,True,NoiseAdded-animal20/en/audio69.wav,NoiseAdded-animal20_en_69,StarGan,NoiseAdded-animal20,0,3,1,1,"Voice volume,For me, it's too short to detect"
en,True,TimeScaling95/en/audio2159.wav,TimeScaling95_en_2159,StarGan,TimeScaling95,1,1,1,1,"Pauses or breathing sounds,音色，人类很少有能稳定持续发出这么清晰的音色的同时，在说c、k这种爆破音还毫无齿音的"
en,False,expfade10/en/audio3627.wav,expfade10_en_3627,real,expfade10,1,-1,1,-1,
en,True,NoiseAdded-natural20/en/audio5144.wav,NoiseAdded-natural20_en_5144,vallex,NoiseAdded-natural20,0,2,1,1,"Background noise,Emotion"
en,False,TimeScaling105/en/audio5658.wav,TimeScaling105_en_5658,real,TimeScaling105,1,-1,1,-1,
en,False,NoiseAdded-animal15/en/audio3519.wav,NoiseAdded-animal15_en_3519,real,NoiseAdded-animal15,1,-1,1,-1,
en,True,NoiseAdded-interior25/en/audio1697.wav,NoiseAdded-interior25_en_1697,DiffHiervc,NoiseAdded-interior25,1,1,1,1,Emotion
en,True,linefade10/en/audio3053.wav,linefade10_en_3053,fakeyou,linefade10,1,1,1,1,"Emotion,Pauses or breathing sounds"
en,False,gaussadded25/en/audio1085.wav,gaussadded25_en_1085,real,gaussadded25,0,-1,1,-1,
en,True,volume75/en/audio4872.wav,volume75_en_4872,elevenlabs,volume75,0,2,1,1,像印度那边的英语，没想到生成的AI里面还包括这种发音
en,False,logfade20/en/audio2880.wav,logfade20_en_2880,real,logfade20,0,-1,1,-1,
en,True,NoiseAdded-natural15/en/audio1167.wav,NoiseAdded-natural15_en_1167,anytospeech,NoiseAdded-natural15,1,1,1,1,"Voice volume,Emotion,Pauses or breathing sounds"
en,False,NoiseAdded-human25/en/audio5443.wav,NoiseAdded-human25_en_5443,real,NoiseAdded-human25,1,-1,1,-1,
