language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,False,Alldataset32K/en/audio1755.wav,Alldataset32K_en_1755,real,Alldataset32K,1,-1,1,-1,
en,True,volume75/en/audio6023.wav,volume75_en_6023,styletts,volume75,1,1,1,1,"Emotion,Pauses or breathing sounds"
en,True,NoiseAdded-interior20/en/audio3753.wav,NoiseAdded-interior20_en_3753,fakeyou,NoiseAdded-interior20,0,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,volume50/en/audio3355.wav,volume50_en_3355,voicemaker,volume50,1,1,1,1,Emotion
en,True,gaussadded15/en/audio3791.wav,gaussadded15_en_3791,GPT_SoVITS,gaussadded15,1,1,1,1,Background noise
en,False,volume125/en/audio2478.wav,volume125_en_2478,real,volume125,0,-1,1,-1,
en,False,logfade10/en/audio85.wav,logfade10_en_85,real,logfade10,1,-1,1,-1,
en,False,NoiseAdded-human20/en/audio4710.wav,NoiseAdded-human20_en_4710,real,NoiseAdded-human20,1,-1,1,-1,
en,True,NoiseAdded-exterior15/en/audio2715.wav,NoiseAdded-exterior15_en_2715,googleapi,NoiseAdded-exterior15,1,1,1,1,"Background noise,Emotion"
en,False,volume50/en/audio5982.wav,volume50_en_5982,real,volume50,0,-1,1,-1,
en,True,NoiseAdded-exterior20/en/audio2532.wav,NoiseAdded-exterior20_en_2532,googleapi,NoiseAdded-exterior20,1,1,1,1,Background noise
en,True,NoiseAdded-interior15/en/audio2724.wav,NoiseAdded-interior15_en_2724,StarGan,NoiseAdded-interior15,1,1,1,1,"Background noise,Emotion"
en,True,volume125/en/audio2325.wav,volume125_en_2325,GPT_SoVITS,volume125,1,1,1,1,Voice volume
en,True,NoiseAdded-natural20/en/audio100.wav,NoiseAdded-natural20_en_100,resemble-AI,NoiseAdded-natural20,1,1,1,1,"Background noise,Emotion"
en,True,linefade10/en/audio4971.wav,linefade10_en_4971,RBVC,linefade10,1,1,1,1,Voice volume
en,False,linefade30/en/audio2871.wav,linefade30_en_2871,real,linefade30,1,-1,1,-1,
en,False,TimeScaling90/en/audio2372.wav,TimeScaling90_en_2372,real,TimeScaling90,1,-1,1,-1,
en,False,volume75/en/audio1262.wav,volume75_en_1262,real,volume75,0,-1,1,-1,
en,True,linefade30/en/audio209.wav,linefade30_en_209,vitstts,linefade30,1,1,1,1,"Voice volume,Speech rate"
en,False,expfade10/en/audio1744.wav,expfade10_en_1744,real,expfade10,0,-1,1,-1,
en,True,gaussadded25/en/audio4195.wav,gaussadded25_en_4195,QuickVC,gaussadded25,1,1,1,1,Background noise
en,True,logfade20/en/audio4881.wav,logfade20_en_4881,Bark,logfade20,1,1,1,1,"Background noise,Voice volume,Speech rate"
en,False,NoiseAdded-exterior20/en/audio1216.wav,NoiseAdded-exterior20_en_1216,real,NoiseAdded-exterior20,0,-1,1,-1,
en,False,expfade20/en/audio481.wav,expfade20_en_481,real,expfade20,0,-1,1,-1,
en,True,NoiseAdded-human15/en/audio5307.wav,NoiseAdded-human15_en_5307,fakeyou,NoiseAdded-human15,1,1,1,1,"Background noise,Speech rate"
en,False,TimeScaling95/en/audio2007.wav,TimeScaling95_en_2007,real,TimeScaling95,1,-1,1,-1,
en,False,gaussadded20/en/audio569.wav,gaussadded20_en_569,real,gaussadded20,1,-1,1,-1,
en,False,gaussadded25/en/audio2053.wav,gaussadded25_en_2053,real,gaussadded25,1,-1,1,-1,
en,True,Alldataset/en/audio4555.wav,Alldataset_en_4555,vitstts,Alldataset,0,1,1,1,"Speech rate,Emotion"
en,True,volume150/en/audio1732.wav,volume150_en_1732,aivoov,volume150,0,1,1,1,Background noise
