language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,True,linefade10/en/audio6018.wav,linefade10_en_6018,DDM-vc,linefade10,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,NoiseAdded-animal20/en/audio5986.wav,NoiseAdded-animal20_en_5986,playht,NoiseAdded-animal20,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,NoiseAdded-animal25/en/audio13285.wav,NoiseAdded-animal25_en_13285,real,NoiseAdded-animal25,0,-1,1,-1,
en,False,volume150/en/audio2980.wav,volume150_en_2980,real,volume150,1,-1,1,-1,
en,True,linefade30/en/audio1908.wav,linefade30_en_1908,texttovoice,linefade30,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,NoiseAdded-exterior25/en/audio3358.wav,NoiseAdded-exterior25_en_3358,real,NoiseAdded-exterior25,1,-1,1,-1,
en,False,Alldataset44k/en/audio13417.wav,Alldataset44k_en_13417,real,Alldataset44k,1,-1,1,-1,
en,True,NoiseAdded-animal15/en/audio4840.wav,NoiseAdded-animal15_en_4840,googleapi,NoiseAdded-animal15,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,NoiseAdded-interior25/en/audio3545.wav,NoiseAdded-interior25_en_3545,real,NoiseAdded-interior25,0,-1,1,-1,
en,False,gaussadded20/en/audio2232.wav,gaussadded20_en_2232,real,gaussadded20,0,-1,1,-1,
en,False,NoiseAdded-natural15/en/audio684.wav,NoiseAdded-natural15_en_684,real,NoiseAdded-natural15,1,-1,1,-1,
en,False,Alldataset/en/audio446.wav,Alldataset_en_446,real,Alldataset,1,-1,1,-1,
en,True,logfade10/en/audio2937.wav,logfade10_en_2937,vallex,logfade10,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,gaussadded25/en/audio463.wav,gaussadded25_en_463,real,gaussadded25,0,-1,1,-1,
en,True,logfade30/en/audio948.wav,logfade30_en_948,speechgen,logfade30,1,1,1,1,"Emotion,Pauses or breathing sounds"
en,False,linefade20/en/audio1072.wav,linefade20_en_1072,real,linefade20,0,-1,1,-1,
en,True,NoiseAdded-animal25/en/audio977.wav,NoiseAdded-animal25_en_977,RBVC,NoiseAdded-animal25,0,3,1,1,Speech rate
en,True,NoiseAdded-exterior15/en/audio4981.wav,NoiseAdded-exterior15_en_4981,DDM-vc,NoiseAdded-exterior15,1,1,1,1,"Emotion,Pauses or breathing sounds"
en,False,expfade30/en/audio1686.wav,expfade30_en_1686,real,expfade30,0,-1,1,-1,
en,True,NoiseAdded-human15/en/audio2123.wav,NoiseAdded-human15_en_2123,vitstts,NoiseAdded-human15,0,2,1,1,"Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-human25/en/audio5649.wav,NoiseAdded-human25_en_5649,styletts,NoiseAdded-human25,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,TimeScaling95/en/audio5370.wav,TimeScaling95_en_5370,real,TimeScaling95,1,-1,1,-1,
en,False,logfade10/en/audio2143.wav,logfade10_en_2143,real,logfade10,0,-1,1,-1,
en,True,NoiseAdded-human20/en/audio2005.wav,NoiseAdded-human20_en_2005,voiser,NoiseAdded-human20,0,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,linefade10/en/audio4391.wav,linefade10_en_4391,real,linefade10,1,-1,1,-1,
en,False,NoiseAdded-human20/en/audio306.wav,NoiseAdded-human20_en_306,real,NoiseAdded-human20,0,-1,1,-1,
en,True,Alldataset/en/audio3457.wav,Alldataset_en_3457,xtts_v2,Alldataset,1,1,1,1,"Emotion,Pauses or breathing sounds"
en,False,gaussadded15/en/audio2576.wav,gaussadded15_en_2576,real,gaussadded15,1,-1,1,-1,
en,True,expfade20/en/audio13566.wav,expfade20_en_13566,ChatTTS,expfade20,0,3,1,1,"Emotion,Pauses or breathing sounds"
en,True,NoiseAdded-interior25/en/audio568.wav,NoiseAdded-interior25_en_568,GPT_SoVITS,NoiseAdded-interior25,0,3,1,1,"Speech rate,Pauses or breathing sounds"
en,False,volume50/en/audio3660.wav,volume50_en_3660,real,volume50,0,-1,1,-1,
en,False,volume75/en/audio525.wav,volume75_en_525,real,volume75,1,-1,1,-1,
en,False,NoiseAdded-exterior15/en/audio3282.wav,NoiseAdded-exterior15_en_3282,real,NoiseAdded-exterior15,0,-1,1,-1,
en,True,expfade10/en/audio5852.wav,expfade10_en_5852,diffganTTS,expfade10,1,1,1,1,"Laughter or other interjections,Pauses or breathing sounds"
en,True,NoiseAdded-exterior25/en/audio1044.wav,NoiseAdded-exterior25_en_1044,openai,NoiseAdded-exterior25,0,2,1,1,"Speech rate,Pauses or breathing sounds"
en,False,TimeScaling110/en/audio6233.wav,TimeScaling110_en_6233,real,TimeScaling110,1,-1,1,-1,
en,True,NoiseAdded-natural15/en/audio4398.wav,NoiseAdded-natural15_en_4398,GPT_SoVITS,NoiseAdded-natural15,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,Alldataset44k/en/audio6394.wav,Alldataset44k_en_6394,GPT_SoVITS,Alldataset44k,1,1,1,1,"Emotion,Pauses or breathing sounds"
en,True,volume125/en/audio4242.wav,volume125_en_4242,freetts,volume125,0,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,volume125/en/audio5315.wav,volume125_en_5315,real,volume125,0,-1,1,-1,
en,True,gaussadded25/en/audio2344.wav,gaussadded25_en_2344,DiffHiervc,gaussadded25,0,3,1,1,"Emotion,Pauses or breathing sounds"
en,False,NoiseAdded-natural20/en/audio660.wav,NoiseAdded-natural20_en_660,real,NoiseAdded-natural20,0,-1,1,-1,
