language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,False,TimeScaling105/en/audio3917.wav,TimeScaling105_en_3917,real,TimeScaling105,1,-1,1,-1,
en,False,gaussadded25/en/audio6389.wav,gaussadded25_en_6389,real,gaussadded25,0,-1,1,-1,
en,True,Alldataset32K/en/audio3843.wav,Alldataset32K_en_3843,texttovoice,Alldataset32K,1,2,1,1,"Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-animal20/en/audio5308.wav,NoiseAdded-animal20_en_5308,resemble-AI,NoiseAdded-animal20,0,2,1,1,"Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-exterior20/en/audio5155.wav,NoiseAdded-exterior20_en_5155,audyo,NoiseAdded-exterior20,1,1,1,1,"Speech rate,Pauses or breathing sounds"
en,True,volume150/en/audio694.wav,volume150_en_694,voxify,volume150,0,2,1,1,"Speech rate,Pauses or breathing sounds,短，平时听的少，根本分不出区别"
en,False,linefade10/en/audio5167.wav,linefade10_en_5167,real,linefade10,0,-1,1,-1,
en,True,NoiseAdded-interior15/en/audio2629.wav,NoiseAdded-interior15_en_2629,playht,NoiseAdded-interior15,0,2,1,1,"Speech rate,Pauses or breathing sounds"
en,True,linefade30/en/audio1971.wav,linefade30_en_1971,GPT_SoVITS,linefade30,0,3,1,1,"Voice volume,Laughter or other interjections,Speech rate"
en,False,NoiseAdded-exterior15/en/audio5459.wav,NoiseAdded-exterior15_en_5459,real,NoiseAdded-exterior15,0,-1,1,-1,
en,True,NoiseAdded-natural20/en/audio277.wav,NoiseAdded-natural20_en_277,DiffHiervc,NoiseAdded-natural20,0,2,1,1,"Laughter or other interjections,Speech rate,Pauses or breathing sounds"
en,False,NoiseAdded-human15/en/audio4136.wav,NoiseAdded-human15_en_4136,real,NoiseAdded-human15,0,-1,1,-1,
en,False,Alldataset/en/audio3680.wav,Alldataset_en_3680,real,Alldataset,0,-1,1,-1,
en,True,expfade30/en/audio862.wav,expfade30_en_862,openai,expfade30,0,3,1,1,"Voice volume,短"
en,False,NoiseAdded-natural25/en/audio4115.wav,NoiseAdded-natural25_en_4115,real,NoiseAdded-natural25,0,-1,1,-1,
en,False,Alldataset44k/en/audio1637.wav,Alldataset44k_en_1637,real,Alldataset44k,0,-1,1,-1,
en,True,NoiseAdded-human25/en/audio1591.wav,NoiseAdded-human25_en_1591,textmagic,NoiseAdded-human25,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,logfade30/en/audio4870.wav,logfade30_en_4870,resemble-AI,logfade30,1,2,1,1,"Voice volume,Speech rate"
en,False,NoiseAdded-exterior20/en/audio6564.wav,NoiseAdded-exterior20_en_6564,real,NoiseAdded-exterior20,0,-1,1,-1,
en,True,gaussadded20/en/audio2170.wav,gaussadded20_en_2170,tortoise-tts,gaussadded20,0,3,1,1,"Laughter or other interjections,Emotion"
en,False,NoiseAdded-animal20/en/audio6179.wav,NoiseAdded-animal20_en_6179,real,NoiseAdded-animal20,0,-1,1,-1,
en,False,volume125/en/audio4121.wav,volume125_en_4121,real,volume125,0,-1,1,-1,
en,False,NoiseAdded-exterior25/en/audio2986.wav,NoiseAdded-exterior25_en_2986,real,NoiseAdded-exterior25,0,-1,1,-1,
en,True,TimeScaling105/en/audio5706.wav,TimeScaling105_en_5706,voxify,TimeScaling105,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,NoiseAdded-natural25/en/audio5605.wav,NoiseAdded-natural25_en_5605,tortoise-tts,NoiseAdded-natural25,0,2,1,1,"Speech rate,Pauses or breathing sounds"
en,True,gaussadded15/en/audio2412.wav,gaussadded15_en_2412,styletts,gaussadded15,0,2,1,1,Background noise
en,True,NoiseAdded-natural15/en/audio3534.wav,NoiseAdded-natural15_en_3534,texttovoice,NoiseAdded-natural15,1,1,1,1,"Speech rate,Pauses or breathing sounds"
en,False,NoiseAdded-interior25/en/audio5220.wav,NoiseAdded-interior25_en_5220,real,NoiseAdded-interior25,0,-1,1,-1,
en,True,volume50/en/audio4356.wav,volume50_en_4356,DDM-vc,volume50,0,3,1,1,"Laughter or other interjections,Emotion"
en,False,expfade10/en/audio6258.wav,expfade10_en_6258,real,expfade10,0,-1,1,-1,
en,True,NoiseAdded-exterior25/en/audio204.wav,NoiseAdded-exterior25_en_204,textmagic,NoiseAdded-exterior25,1,1,1,1,"Speech rate,Pauses or breathing sounds"
en,False,TimeScaling110/en/audio888.wav,TimeScaling110_en_888,real,TimeScaling110,0,-1,1,-1,
en,True,expfade20/en/audio5210.wav,expfade20_en_5210,vitstts,expfade20,0,2,1,1,Voice volume
en,True,gaussadded25/en/audio6485.wav,gaussadded25_en_6485,audyo,gaussadded25,0,1,1,1,"Speech rate,Pauses or breathing sounds"
en,True,linefade10/en/audio5970.wav,linefade10_en_5970,speakperfect,linefade10,0,2,1,1,"Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-exterior15/en/audio4397.wav,NoiseAdded-exterior15_en_4397,texttovoice,NoiseAdded-exterior15,0,3,1,1,没听过小孩的英语
en,True,linefade20/en/audio1014.wav,linefade20_en_1014,diffganTTS,linefade20,0,2,1,1,Voice volume
en,True,volume125/en/audio3525.wav,volume125_en_3525,voxify,volume125,1,1,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,True,volume75/en/audio6577.wav,volume75_en_6577,RBVC,volume75,1,3,1,1,"Laughter or other interjections,Pauses or breathing sounds"
en,False,logfade10/en/audio5079.wav,logfade10_en_5079,real,logfade10,0,-1,1,-1,
en,False,NoiseAdded-human20/en/audio5642.wav,NoiseAdded-human20_en_5642,real,NoiseAdded-human20,0,-1,1,-1,
en,False,NoiseAdded-interior20/en/audio5315.wav,NoiseAdded-interior20_en_5315,real,NoiseAdded-interior20,1,-1,1,-1,
en,True,logfade20/en/audio4093.wav,logfade20_en_4093,StarGan,logfade20,0,2,1,1,"Voice volume,Speech rate"
en,True,NoiseAdded-interior25/en/audio2844.wav,NoiseAdded-interior25_en_2844,styletts,NoiseAdded-interior25,1,1,1,1,"Speech rate,Pauses or breathing sounds"
en,False,gaussadded15/en/audio2211.wav,gaussadded15_en_2211,real,gaussadded15,0,-1,1,-1,
en,True,Re-Alldataset/en/audio1794.wav,Re-Alldataset_en_1794,freetts,Re-Alldataset,0,3,1,1,"Voice volume,Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-human20/en/audio5211.wav,NoiseAdded-human20_en_5211,playht,NoiseAdded-human20,1,3,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,linefade20/en/audio2112.wav,linefade20_en_2112,real,linefade20,0,-1,1,-1,
en,True,NoiseAdded-animal15/en/audio5774.wav,NoiseAdded-animal15_en_5774,playht,NoiseAdded-animal15,0,3,1,1,"Speech rate,Emotion,Pauses or breathing sounds"
en,False,logfade20/en/audio6351.wav,logfade20_en_6351,real,logfade20,1,-1,1,-1,
en,False,volume75/en/audio4389.wav,volume75_en_4389,real,volume75,0,-1,1,-1,
en,False,NoiseAdded-interior15/en/audio2080.wav,NoiseAdded-interior15_en_2080,real,NoiseAdded-interior15,1,-1,1,-1,
en,True,NoiseAdded-interior20/en/audio2730.wav,NoiseAdded-interior20_en_2730,texttovoice,NoiseAdded-interior20,0,3,1,1,"Voice volume,Speech rate,Pauses or breathing sounds"
en,False,TimeScaling95/en/audio2404.wav,TimeScaling95_en_2404,real,TimeScaling95,0,-1,1,-1,
en,True,NoiseAdded-animal25/en/audio4452.wav,NoiseAdded-animal25_en_4452,voiser,NoiseAdded-animal25,1,2,1,1,"Laughter or other interjections,Speech rate"
en,True,Alldataset/en/audio5513.wav,Alldataset_en_5513,voxify,Alldataset,1,1,1,1,好像听过，google翻译还是哪个类似地方的ai声音
en,False,logfade30/en/audio1757.wav,logfade30_en_1757,real,logfade30,0,-1,1,-1,
en,False,expfade20/en/audio2884.wav,expfade20_en_2884,real,expfade20,0,-1,1,-1,
en,False,NoiseAdded-human25/en/audio3158.wav,NoiseAdded-human25_en_3158,real,NoiseAdded-human25,0,-1,1,-1,
en,False,NoiseAdded-natural20/en/audio1833.wav,NoiseAdded-natural20_en_1833,real,NoiseAdded-natural20,0,-1,1,-1,
en,True,TimeScaling110/en/audio4896.wav,TimeScaling110_en_4896,speakperfect,TimeScaling110,1,2,1,1,"Speech rate,Pauses or breathing sounds"
en,False,TimeScaling90/en/audio3101.wav,TimeScaling90_en_3101,real,TimeScaling90,1,-1,1,-1,
en,False,gaussadded20/en/audio5822.wav,gaussadded20_en_5822,real,gaussadded20,1,-1,1,-1,
en,True,expfade10/en/audio4185.wav,expfade10_en_4185,RBVC,expfade10,0,3,1,1,Pauses or breathing sounds
en,False,volume50/en/audio1707.wav,volume50_en_1707,real,volume50,0,-1,1,-1,
