language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,True,volume150/en/audio5495.wav,volume150_en_5495,unmixr,volume150,0,1,1,1,"Background noise,Voice volume"
en,True,linefade20/en/audio2650.wav,linefade20_en_2650,aivoov,linefade20,1,1,1,1,"Voice volume,Speech rate"
en,True,NoiseAdded-animal15/en/audio6205.wav,NoiseAdded-animal15_en_6205,tortoise-tts,NoiseAdded-animal15,1,2,1,1,"Background noise,Voice volume"
en,True,volume50/en/audio4356.wav,volume50_en_4356,DDM-vc,volume50,0,3,1,1,"Voice volume,Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-interior20/en/audio3232.wav,NoiseAdded-interior20_en_3232,OpenVoice,NoiseAdded-interior20,0,2,1,1,"Background noise,Voice volume"
en,True,Alldataset44k/en/audio6394.wav,Alldataset44k_en_6394,GPT_SoVITS,Alldataset44k,1,1,1,1,"Background noise,Emotion"
en,False,NoiseAdded-interior15/en/audio599.wav,NoiseAdded-interior15_en_599,real,NoiseAdded-interior15,0,-1,1,-1,
en,False,volume125/en/audio2731.wav,volume125_en_2731,real,volume125,0,-1,1,-1,
en,False,NoiseAdded-exterior15/en/audio854.wav,NoiseAdded-exterior15_en_854,real,NoiseAdded-exterior15,0,-1,1,-1,
en,False,linefade30/en/audio2421.wav,linefade30_en_2421,real,linefade30,1,-1,1,-1,
en,False,NoiseAdded-animal15/en/audio1621.wav,NoiseAdded-animal15_en_1621,real,NoiseAdded-animal15,0,-1,1,-1,
en,False,NoiseAdded-natural20/en/audio593.wav,NoiseAdded-natural20_en_593,real,NoiseAdded-natural20,0,-1,1,-1,
en,False,expfade30/en/audio4936.wav,expfade30_en_4936,real,expfade30,1,-1,1,-1,
en,True,volume125/en/audio4499.wav,volume125_en_4499,Bark,volume125,1,1,1,1,"Background noise,Voice volume,声音有点电音"
en,False,TimeScaling95/en/audio5552.wav,TimeScaling95_en_5552,real,TimeScaling95,0,-1,1,-1,
en,True,gaussadded15/en/audio5047.wav,gaussadded15_en_5047,tortoise-tts,gaussadded15,0,3,1,1,"Background noise,Voice volume,Speech rate"
en,False,Alldataset/en/audio3566.wav,Alldataset_en_3566,real,Alldataset,0,-1,1,-1,
en,False,NoiseAdded-animal20/en/audio13301.wav,NoiseAdded-animal20_en_13301,real,NoiseAdded-animal20,1,-1,1,-1,
en,False,logfade20/en/audio5619.wav,logfade20_en_5619,real,logfade20,1,-1,1,-1,
