language,fake_or_real,path,id,source,variant,user_choice,user_score,have_answered,have_scored,cause
en,True,logfade20/en/audio3721.wav,logfade20_en_3721,DDM-vc,logfade20,1,1,1,1,"Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-animal20/en/audio4128.wav,NoiseAdded-animal20_en_4128,unmixr,NoiseAdded-animal20,1,1,1,1,Background noise
en,False,gaussadded15/en/audio4375.wav,gaussadded15_en_4375,real,gaussadded15,0,-1,1,-1,
en,False,expfade20/en/audio6309.wav,expfade20_en_6309,real,expfade20,0,-1,1,-1,
en,True,expfade30/en/audio4157.wav,expfade30_en_4157,naturalreader,expfade30,1,1,1,1,"Voice volume,Emotion"
en,False,gaussadded20/en/audio1570.wav,gaussadded20_en_1570,real,gaussadded20,0,-1,1,-1,
en,False,Alldataset/en/audio2466.wav,Alldataset_en_2466,real,Alldataset,0,-1,1,-1,
en,True,Alldataset32K/en/audio2829.wav,Alldataset32K_en_2829,playht,Alldataset32K,1,1,1,1,Emotion
en,True,volume150/en/audio4093.wav,volume150_en_4093,StarGan,volume150,0,2,1,1,"Speech rate,Emotion"
en,True,TimeScaling90/en/audio5360.wav,TimeScaling90_en_5360,elevenlabs,TimeScaling90,1,1,1,1,"Voice volume,Emotion"
en,False,Re-Alldataset/en/audio3070.wav,Re-Alldataset_en_3070,real,Re-Alldataset,0,-1,1,-1,
en,True,Alldataset/en/audio4129.wav,Alldataset_en_4129,googleapi,Alldataset,1,1,1,1,"Speech rate,Emotion"
en,True,linefade30/en/audio4889.wav,linefade30_en_4889,Bark,linefade30,0,3,1,1,"Voice volume,Speech rate,Pauses or breathing sounds"
en,True,NoiseAdded-animal15/en/audio1599.wav,NoiseAdded-animal15_en_1599,openai,NoiseAdded-animal15,1,1,1,1,"Background noise,Emotion"
en,False,logfade10/en/audio3590.wav,logfade10_en_3590,real,logfade10,0,-1,1,-1,
en,False,linefade10/en/audio4115.wav,linefade10_en_4115,real,linefade10,0,-1,1,-1,
en,False,NoiseAdded-human25/en/audio5086.wav,NoiseAdded-human25_en_5086,real,NoiseAdded-human25,0,-1,1,-1,
en,False,NoiseAdded-interior25/en/audio13365.wav,NoiseAdded-interior25_en_13365,real,NoiseAdded-interior25,0,-1,1,-1,
en,False,NoiseAdded-interior15/en/audio3983.wav,NoiseAdded-interior15_en_3983,real,NoiseAdded-interior15,1,-1,1,-1,
en,False,NoiseAdded-exterior20/en/audio3542.wav,NoiseAdded-exterior20_en_3542,real,NoiseAdded-exterior20,1,-1,1,-1,
en,True,NoiseAdded-exterior25/en/audio1790.wav,NoiseAdded-exterior25_en_1790,texttovoice,NoiseAdded-exterior25,0,3,1,1,"Speech rate,Pauses or breathing sounds"
en,False,TimeScaling105/en/audio1504.wav,TimeScaling105_en_1504,real,TimeScaling105,0,-1,1,-1,
